index_id	category	text
431	geography	Ang Turkey gilibutan sa mga dagat sa tulo ka kilid: ang Aegean Sea sa kasadpan, ang Black Sea sa amihanan ug ang Mediterranean Sea sa habagatan.
403	science/technology	Sa pagsugod sa gubat, sila sa kadaghanan mibiyahe sa pungkay sa dagat, apan ingon nga ang radar nagsugod sa paglambo ug nahimong mas ensakto ang mga submarino napugos sa pag-adto sa ilawom sa tubig aron dili makita.
1592	science/technology	Sa paggamay sa kahibawo sa Greek, nakaplagan sa Kasadpan nga wala na kini nagsunod sa mga pilosopikal ug siyentipiko nga gigikanan sa Greek.
993	entertainment	Bisan pa niana, sila adunay lain-laing katahum ug kaanyag sa panahon sa tingtugnaw, adunay daghang mga istasyon sa bungtod nga nakaangkon og igong gidaghanon sa niyebe ug nagtanyag sa mga kalihokan sama sa pag-iski ug pag-snowboard.
755	entertainment	Kini nga mga hotel diin nagpuyo ang mga adunahan ug bantog saunang panahon, ug kanunay adunay maayong pagkaon ug kinabuhi sa gabii.
1936	politics	Kaniadtong 1994, kini nga panagbangi nangulo sa paglalang sa self-proclaimed nga Republika sa Transnistria sa sidlakang Moldova, nga adunay kaugalingong gobyerno ug salapi apan wala giila sa bisan unsa nga nasud nga miyembro sa UN.
1205	health	Si Danielle Lantagne, usa ka eksperto sa UN bahin sa sakit, nag-ingon nga posibleng ang mga tigpatunhay sa kalinaw ang rason sa pagkaylap.
1692	geography	Ang dako nga mga dapit sa unahan sa amihanan medyo gamay ang populasyon ug ang uban hapit walay nagpuyo sa kamingawan.
280	politics	Nag-ingon ang mga tig-organisar sa protesta nga modagan sa 100,000 ka mga tawo ang mitunga sa mga Alemang syudad sama sa Berlin, Cologne, Hamburg, ug Hanover.
247	politics	Kining mga ahente ang responsable nga mohatag sa pang-gobyerno ug serbisyong hudisyal ilalom sa Artikulo 247 sa Konstitusyon sa Pakistan.
1439	politics	Wala madugay human sa pagsilaob sa mga pagkontrahanay, gisugdan sa Britanya ang pagbabag sa mga sundalo sa kadagatan sa Alemanya.
1239	entertainment	"""Matahom kaayo siya ug maayo usab moawit,"" siya nagkanayon matod pa sa transkripto sa komperensiya sa prensa."
743	geography	Ang Cook Islands kay walay syudad apan aduna kini 15 ka lain-laing mga isla. Ang mga kaulohang isla kay ang Rarotonga ug Aitutaki.
18	politics	Adunay mga protesta sa tibuok kalibutan, ubay-ubay nga kriminal nga paghusay, ug parehong miluwat sa pag-serbisyo ang mga lider sa gobyerno sa Iceland ug Pakistan.
1344	science/technology	Ang mga ion sa hydrogen mao ang mga proton nga gikuha ang ilang mga electron (tungod kay ang mga atomo sa hydrogen naglangkob sa usa ka proton ug usa ka electron).
688	travel	Pinakamaayo nga sa laing lugar na lang igahin sa mga bisita nga adunay limitadong oras ang ilang panahon.
556	science/technology	Ang atomo makonsederar nga usa sa sukaranang pundasyon sa tanan nga butang.
1645	science/technology	Sama sa matang sa pagligid og usa ka bug-at nga karomata padulong sa usa ka bungtod. Ang pagbahinbahin usab sa nukleus pataas unya ipagawas ang pipila ana nga enerhiya.
907	science/technology	Kasagaran nagatanyag kini og mas taas nga bandwidth ug mas dekalidad nga serbisyo. Naka-encrypt kini busa mas lisod nga panid-an.
1071	politics	Apan giingon ni Punong Ministro John Howard nga ang balaod kay aron lang mapanalipdan ang mga pasilidad sa ospital gikan sa pagpa-downgrade sa gobyerno sa Tasmanian, sa paghatag og dugang AUD$45 milyon.
555	sports	Mahimong makabati ang mga atleta nga ganahan sila sa usa ka produkto bisan pa og wala kini mahatag na tinuod nga benepisyo.
1203	health	Sa wala pa miabot ang mga tropa, wala nakasita og mga problemang naglabot sa maong sakit ang Haiti sukad sa 1800.
58	politics	Giingon sa pulisya nga si Lo Piccolo ang adunay labaw nga gahum tungod kay siya ang tuong kamot ni Provenzano sa Palermo ug ang iyang labi ka daghang kasinatian naghatag kaniya og respeto sa tigulang nga henerasyon nga mga boss samtang ilang gisunod ang palisiya ni Provenzano nga magpabilin nga mas mababa hangtod mahimo samtang gipalig-on ang ilang gahom sa koneksyon.
1764	travel	Dugang pa, kinahanglan nga kabalo ka nga makadani ang baho sa mga oso ug uban pang ihalas nga kahayupan, mao kinahanglan nga maglikay ka sa pagdala o pagluto og kusog nga baho na pagkaon ug ipabiling hinlo ang kampo.
195	sports	Gitakdang dili apil si Massa para sa dili mumenos sa nahabiling bahin sa 2009 nga season.
1785	travel	Ang pasiuna nga pag-book kay makahatag og kalinaw sa hunahuna sa mga biyahero nga adunay sila matulogan sa dihang moabot na sila sa ilang destinasyon.
600	science/technology	Mahimong mabalhin ang mga elemento ug sangkap gikan sa usa ka estado ngadto sa lain ug dili mausab.
553	sports	Ang middle distance running kay usa ka medyo barato nga isport; apan, daghang mga sayop nga pagtoo bahin sa pipila ka mga piraso sa kagamitan nga gikinahanglan aron makaapil.
1720	geography	Ang parke naglangkob sa 19,500 km² ug gibahin sa 14 ka lain-laing mga ecozone, ang matag usa nagasuporta sa lain-laing wildlife.
