index_id	category	text
797	technology	If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).
830	travel	In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.
150	business	Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.
1806	travel	Some animals, such as elephants and giraffes, tend to approach closely to cars and standard equipment will allow good viewing.
902	disasters	A tornado is a spinning column of very low-pressure air, which sucks the surrounding air inward and upward.
1225	sports	Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.
1342	science	The cabbage juice changes color depending on how acidic or basic (alkaline) the chemical is.
1959	nature	The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.
341	business	"Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part."
352	science	Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.
448	nature	Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.
386	politics	King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
1438	religion	The central authority of the church had been in Rome for over a thousand years and this concentration of power and money led many to question whether this tenet was being met.
394	politics	But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.
1977	education	Needless to say, if you know a Romance language, it will be easier for you to learn Portuguese.
1719	nature	The Kruger National Park (KNP) lies in the north-east of South Africa and runs along the border of Mozambique in the east, Zimbabwe in the north, and the southern border is the Crocodile River.
29	crime	Iraq's Abu Ghraib prison has been set alight during a riot.
845	entertainment	"However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags."
165	crime	The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.
261	business	Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit.
531	sports	Eighteen holes are played during a regular round, with players usually starting on the first hole on the course and finishing on the eighteenth.
1599	nature	Mutations can have a variety of different effects depending on the type of mutation, the significance of the piece of genetic material affected and whether the cells affected are germ-line cells.
428	geography	The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.
1206	health	Hamilton confirmed Howard University Hospital admitted the patient in stable condition.
277	politics	Former Massachusetts governor Mitt Romney won the Florida Republican Party presidential primary election on Tuesday with over 46 percent of the vote.
2	disasters	The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.
719	geography	The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti
324	geography	The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph (64 kph).
15	business	"""Panama Papers"" is an umbrella term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016."
13	sports	Nadal bagged 88% net points in the match winning 76 points in the first serve.
1276	crime	The accused are named as Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar and Vishnu Kanjar.
37	entertainment	The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.
1192	health	The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.
1239	entertainment	"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference."
373	science	How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.
42	disasters	The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.
1780	travel	Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.
