index_id	category	text
797	technology	Агар шумо бо ноутбук ё планшет сайр карда истода бошед, нусхаро дар хотира ё диск ҳифз кунед (бидуни интернет дастрас аст).
830	travel	Дар баъзе қатораҳои наздимарзӣ санҷишҳо дар қатораи ҳаракаткунанда гузаронида мешаванд ва ҳангоми нишастан ба яке аз онҳо шумо бояд ҳуҷҷати боэътибори тасдиқкунандаи шахсият дошта бошед.
150	business	Вирҷин Груп»-и Сэр Ричард Брэнсон дархости бонкро то милликунонии бонк рад карда буд.
1806	travel	Баъзе ҳайвонот, аз қабили филҳо ва заррофаҳо, ба наздикшавӣ ба мошинҳо моиланд ва таҷҳизоти стандартӣ барои аз назар гузарондани онҳо имкони хуб фароҳам меоварад.
902	disasters	Торнадо - ин сутуни чархзандаи ҳавои дорои фишори паст мебошад, ки ҳавои гирду атрофро ба дарун ва ба боло мекашад.
1225	sports	Дар сети дуюмаш Дел Потро бартарии барвақтӣ дошт, лекин ин ҳам баъд аз ба 6-6 расидан тай-брейкро талаб кард.
1342	science	Афшураи карам вобаста ба андозаи туршӣ ё асосӣ (ишқор) дар моддаи кимиёвӣ ранги худро иваз менамояд.
1959	nature	Боғи Миллии Кӯлҳои Плитвис бо анбӯҳи ҷангалзор, асосан дарахтони бук, арча ва сарв пӯшонда шудааст, ва бо омехтаи растаниҳои Алп ва баҳри Миёназамин фарқ мекунанд.
341	business	"Вобаста ба вазъи молиявии ҷаҳонӣ, Запатеро идома дода, афзуд ки ""системаи молиявӣ қисми иқтисод, қисми муҳимтарин он ба шумор меравад""."
352	science	Кашиши сатҳӣ аз он сабаб ба амал меояд, ки молекулаҳои об дар сатҳи он нисбат ба молекулаҳои ҳавои дар болои онҳо буда якдигарро сахттар ҷазб мекунанд.
448	nature	Ҳамасола тахминан моҳи октябр қариб 1,5 миллион алафхӯр ба самти ҳамворҳои ҷануб ҳаракат карда, дарёи Мараро тавассути теппаҳои шимолӣ убур карда, ба ҷустуҷӯи борон меоянд.
386	politics	Шоҳ Сеҷонг шоҳи чорумии сулолаи Ҷосонҳо буда, яке аз шоҳони гиромиқадр будааст.
1438	religion	Мақомоти марказии калисо беш аз ҳазор сол дар Рум воқеъ буд ва ин мутамарказии ҳокимият ва пул бисёриҳоро водор намуд, ки ба риоя шудани постулат шакку шубҳа пайдо кунанд.
394	politics	"Аммо Флоти баҳрии шоҳӣ аз Флоти баҳрии Олмон (""Кригсмарине"") хеле қавитар буд ва ҳар гуна флотеро, ки ба сӯи Ла-Манш барои ҳамла равона мешуд, метавонист нобуд кунад."
1977	education	Бешубҳа, агар шумо забони романиро аз худ карда бошед, омӯхтани забони португалӣ барои шумо осонтар мешавад.
1719	nature	Боғи миллии Крюгер (БМК) дар шимолу шарқии Африкаи Ҷанубӣ ҷойгир буда, қадқади сарҳади Мозамбик дар шарқ, Зимбабве дар шимол ва сарҳади ҷанубии Дарёи Тимсоҳ тӯл мекашад.
29	crime	Зиндони Абу Ғурайб воқеъ дар Ироқ ҳангоми ошӯб оташ зада шуд.
845	entertainment	"Бо вуҷуди ин, айни замон граффити‑рассомони эътирофшуда, граффити‑чорабиниҳо ва деворҳои ""қонунӣ"" мавҷуданд. Расмҳои граффити дар ин росто асарҳои бадеӣ, на ин ки барчаспҳои хонданашавандаро ба ёд меоранд."
165	crime	Ҳамлагарони Мумбай тавассути заврақ рӯзи 26-уми ноябри соли 2008 омада, бо худ норинҷак ва автоматҳоро оварданд ва ба ҳадафҳои зиёде, аз ҷумла истгоҳи серодами Чҳатрапати Шиваҷи Терминус ва меҳмонхонаи машҳури Тоҷ Маҳал зарба заданд.
261	business	Нигерия қаблан аз нияти худ ҷиҳати пайвастан ба AfCFTA дар давоми ҳафтаи пеш аз Саммит эълом карда буд.
531	sports	Ҳангоми раунди муқаррарӣ ҳаштдаҳ чуқурча бозӣ карда мешаванд, ки бозигарон одатан аз якум чуқурча оғоз карда, дар ҳаштдаҳум анҷом медиҳанд.
