index_id	category	text
797	technology	ᱡᱩᱫᱤ ᱞᱮᱯᱴᱳᱯ ᱟᱨ ᱴᱮᱵᱞᱮᱴ ᱠᱚ ᱥᱟᱶ ᱫᱟᱬᱟᱱ ᱠᱟᱱᱟᱢ, ᱮᱱᱠᱷᱟᱱ ᱱᱤᱡᱚᱨᱟᱜ ᱢᱮᱢᱚᱨᱤ ᱟᱨᱵᱟᱝ ᱰᱤᱥᱠ (ᱚᱱᱛᱚᱨ ᱡᱟᱞᱟᱢ ᱵᱮᱜᱚᱨ ᱮᱠᱥᱮᱥ) ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱯᱨᱚᱛᱤᱞᱤᱯᱤ ᱡᱟᱣᱨᱟᱭ ᱢᱮI
830	travel	ᱛᱤᱱᱟᱹᱜ ᱥᱤᱢᱟᱹ ᱯᱟᱨ ᱴᱨᱮᱱ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱱ ᱴᱨᱮᱱ ᱨᱮ ᱱᱤᱨᱤᱠᱷᱭᱚᱱ ᱠᱚᱨᱟᱣ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱟᱨ ᱩᱱ ᱴᱨᱮᱱ ᱠᱷᱚᱱ ᱡᱟᱦᱱᱟᱜ ᱢᱤᱫᱴᱟᱹᱝ ᱴᱨᱮᱱ ᱠᱚ ᱵᱚᱰ ᱡᱚᱠᱷᱟᱜ ᱵᱤᱡᱚᱨ ᱴᱷᱮᱱ ᱯᱩᱥᱴᱟᱹᱣ ID ᱛᱟᱦᱮᱸ ᱫᱚᱨᱠᱟᱨ᱾
150	business	ᱥᱮᱨ ᱨᱤᱪᱟᱨᱰ ᱵᱨᱮᱱᱥᱚᱱ ᱟᱱ ᱵᱷᱟᱨᱡᱤᱱ ᱜᱽᱨᱩᱯ ᱵᱮᱝᱠ ᱨᱮᱭᱟᱜ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱠᱚᱨᱚᱱ ᱞᱟᱦᱟᱸ ᱵᱮᱝᱠ ᱨᱮᱭᱟᱜ ᱢᱤᱫ ᱵᱤᱰ ᱮ ᱵᱟᱹᱛᱤᱞ ᱞᱮᱫᱟ᱾
1806	travel	ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱡᱤᱣ, ᱡᱮᱞᱠᱟ ᱦᱟᱹᱛᱤ ᱟᱨ ᱡᱤᱨᱟᱯᱷ, ᱠᱟᱨ ᱟᱨ ᱢᱟᱱᱚᱠ ᱩᱯᱠᱚᱨᱚᱬ ᱨᱮᱭᱟᱜ ᱥᱩᱨ ᱛᱮ ᱥᱮᱴᱮᱨ ᱠᱟᱹᱜᱤᱫ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱛᱮ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱟᱫᱮᱨ ᱧᱟᱢ ᱦᱩᱭᱩᱜᱼᱟ᱾
902	disasters	ᱢᱤᱫ ᱵᱟᱺᱨᱰᱩ ᱫᱚ ᱠᱚ ᱯᱮᱨᱥᱚᱨ ᱦᱚᱭ ᱨᱮᱱᱟᱜ ᱟᱹᱪᱩᱨᱚᱜ ᱠᱷᱩᱱᱴᱤ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱟᱰᱮᱻᱯᱟᱥᱮ ᱨᱮᱭᱟᱜ ᱦᱚᱭ ᱠᱚ ᱵᱷᱤᱛᱨᱤ ᱟᱨ ᱪᱮᱛᱟᱱ ᱥᱮᱫ ᱮ ᱚᱨᱟ᱾
1225	sports	ᱰᱮᱞ ᱯᱚᱛᱨᱚ ᱫᱚ ᱫᱚᱥᱟᱨ ᱥᱮᱴ ᱨᱮ ᱮᱛᱚᱦᱚᱵ ᱵᱟᱲᱟᱦᱟᱣ ᱧᱟᱢ ᱠᱮᱫᱼᱟᱭ, ᱢᱮᱱᱠᱷᱟᱱ ᱚᱱᱟ ᱞᱟᱹᱜᱤᱫ ᱦᱚᱸ ᱖-᱖ ᱨᱮᱱᱟᱜ ᱵᱟᱨᱟᱵᱟᱨᱤ ᱞᱟᱹᱜᱤᱫ ᱛᱟᱭᱚᱢ ᱴᱟᱭᱤ ᱵᱽᱨᱮᱠ ᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱟᱫᱮ ᱛᱟᱦᱮᱱᱟ᱾
1342	science	ᱠᱮᱢᱤᱠᱚᱞ ᱮᱥᱤᱰ ᱟᱨᱵᱟᱝ ᱟᱞᱠᱟᱞᱟᱭᱱ ᱨᱮᱱᱟᱜ ᱟᱫᱷᱟᱨ ᱨᱮ ᱜᱚᱵᱷᱤ ᱨᱟᱥᱟ ᱨᱮᱱᱟᱜ ᱨᱚᱝ ᱵᱚᱫᱚᱞᱚᱜ ᱠᱟᱱᱟ᱾
1959	nature	ᱯᱞᱤᱴᱵᱷᱟᱭᱤᱥ ᱡᱟᱞᱟ-ᱯᱩᱠᱷᱨᱤ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱵᱟᱲᱜᱮ ᱨᱮ ᱢᱩᱬ ᱠᱟᱭᱛᱮ ᱵᱤᱪ, ᱥᱯᱨᱩᱥ, ᱟᱨ ᱫᱮᱵᱽᱫᱟᱨᱩ ᱫᱟᱨᱮ ᱛᱮ ᱥᱚᱠᱛᱚ ᱵᱤᱨ ᱟᱠᱟᱱᱟ, ᱟᱨ ᱱᱚᱸᱰᱮ ᱟᱞᱯᱟᱭᱤᱱ ᱟᱨ ᱵᱷᱩᱢᱚᱫᱷᱭᱚᱥᱟᱜᱚᱨ ᱵᱤᱨᱵᱩᱨᱩ ᱢᱤᱞᱟᱹᱣ ᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ᱾
341	business	"ᱡᱮᱜᱮᱛ ᱠᱟᱹᱣᱰᱤ ᱥᱛᱤᱛᱷᱤ ᱦᱤᱥᱟᱹᱵ ᱛᱮ, ᱡᱟᱯᱟᱴᱮᱨᱚ ᱫᱚ ᱱᱟᱶᱟ ᱢᱮᱱ ᱠᱟᱛᱮ ᱡᱟᱹᱨᱤ ᱫᱚᱦᱚ ᱞᱮᱫᱟᱭ ᱡᱮ ""ᱣᱤᱛᱤᱭᱚ ᱯᱨᱚᱬᱟᱞᱤ ᱚᱨᱛᱷᱚᱵᱚᱥᱛᱟ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱹᱝ ᱦᱟᱹᱴᱤᱧ ᱠᱟᱱᱟ, ᱢᱤᱫᱴᱟᱹᱝ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱦᱟᱹᱴᱤᱧ ᱠᱟᱱᱟ᱾"
352	science	ᱥᱚᱨᱯᱷᱮᱥ ᱟᱹᱲᱤᱥ ᱤᱱᱟᱹᱠᱷᱟᱹᱛᱤᱨ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱡᱮ ᱥᱚᱨᱯᱷᱮᱥ ᱨᱮ ᱫᱟᱜ ᱨᱮᱱᱟᱜ ᱢᱩᱞᱮᱠᱩᱞᱮ ᱨᱮᱱᱟᱜ ᱛᱩᱞᱟ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱚᱥᱟᱨ ᱯᱨᱚᱛᱤ ᱡᱟᱹᱥᱛᱤ ᱞᱟᱣᱮᱨ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟ᱾
