index_id	category	text
431	geography	ترکیه از سه طرف توسط دریا احاطه شده است: از غرب با دریای اژه، از شمال با دریای سیاه و از جنوب با دریای مدیترانه.
403	science/technology	در آغاز جنگ، زیردریایی‌ها بیشتر روی آب دریا حرکت می‌کردند، اما با بکارگیری رادار و دقیق‌تر شدن آن، آنها محبور شدند برای دیده نشدن، به زیر آب بروند.
1592	science/technology	همچنان‌که دانش یونان تنزل پیدا کرد، غرب ارتباطش را با ریشه‌های علمی و فلسفی یونانی‌اش قطع کرد.
993	entertainment	با وجود این، آنها نوع متفاوتی از زیبایی و جاذبه را در طول زمستان دارند، چنانچه بسیاری از ایستگاه‌های تپه‌ای با مقدار قابل توجهی از برف پوشیده می‌شوند و شرایط فعالیت‌هایی نظیر اسکی و اسنوبوردسواری را فراهم می‌کنند.
755	entertainment	این هتل‌ها اقامتگاه افراد ثروتمند و مشهور آن زمان بودند، و اکثراً غذای لذیذ و زندگی شبانه جذابی داشتند.
1936	politics	در سال 1994، این اختلاف منجر به ایجاد جمهوری خودمختار «Transnistria» در «مولداوی» شرقی شد که حکومت و ارز رایج خود را دارد اما هیچ یک از کشورهای عضو سازمان ملل آن را به رسمیت نمی‌شناسند.
1205	health	«danielle Lantagne»، کارشناس سازمان ملل متحد در زمینه این بیماری، اظهار داشت احتمال می‌رود حافظان صلح باعث شیوع بیماری شده باشند.
1692	geography	نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند.
280	politics	برگزارکنندگان این اعتراض اعلام کرددند که حدود 100,000 نفر در شهرهای مختلف آلمان مانند برلین، کلن، هامبورگ و هانوفر حضور داشتند.
247	politics	این نهادها مسئولیت ارائه خدمات دولتی و قضایی را طبق ماده 247 قانون اساسی پاکستان به عهده دارند.
1439	politics	درست پس از وقوع خصومت، انگلیس محاصره دریایی آلمان را آغاز کرد.
1239	entertainment	وی طبق‌ رونوشتی از کنفرانس خبری گفت: «او خیلی زیباست و بسیار خوب می‌خواند.»
743	geography	شهری در جزایر کوک وجود ندارد، بلکه از 15 جزیره مختلف تشکیل شده است. جزایر اصلی عبارتند از راروتونگو و آیتوتاکی.
18	politics	اعتراضاتی در سراسر جهان، و چندین مورد تعقیب کیفری در جریان بود، ضمن اینکه رهبران دولت‌های ایسلند و پاکستان هردو کناره‌گیری کردند.
1344	science/technology	یون‌های هیدروژن پروتون‌هایی هستند که الکترون از آنها گرفته شده است (زیرا اتم‌های هیدروژن فقط از یک پروتون و یک الکترون تشکیل می‌شوند).
688	travel	بازدید کنندگانی زمان محدودی دارند، بهتر است وقت خود را در جای دیگری صرف کنند.
556	science/technology	اتم را می‌توان یکی از بلوک‌های ساختاری بنیادی تمام مواد در نظر گرفت.
1645	science/technology	به‌نوعی مانند غلتاندن یک گاری سنگین به بالای تپه است. تقسیم شدن مجدد هسته اتم و سپس آزادسازی مقداری از آن انرژی.
907	science/technology	آنها معمولاً‌ پهنای باند بیشتر و با کیفیت خدمت‌رسانی بهتری ارائه می‌کنند. رمز گذاری می‌شوند و از این رو جاسوسی از آن سخت‌تر است.
1071	politics	اما نخست وزیر جان هاوارد گفت که این اقدام فقط برای محافظت از ساختمان‌های بیمارستان در مقابل تخریب توسط دولت تاسمانی و بخشیدن 45 میلیون دلار استرالیا اضافی است.
555	sports	ورزشکاران ممکن است محصولی را براساس حسشان ترجیح دهند حتی اگر در واقعیت مزیتی نداشته باشد.
1203	health	قبل از رسیدن نیروها، هائیتی از دهه 1800 با مشکلات مربوط به این بیماری روبرو نبود.
58	politics	پلیس اعلام کرد لوپیکولو دست راست پروونزو در پالرمو بود و دست بالا را داشت و به خاطر تجربه بیشترش توانسته بود احترام نسل قدیمی‌تر رئیس‌ها را جلب کند زیرا آنها از سیاست پروونزو در کوچک نگه‌داشتن در حد ضرورت و در عین حال تقویت شبکه قدرت‌شان تبعیت می‌کردند.
1764	travel	علاوه بر این، توجه داشته باشید که بوها خرس‌ها و سایر حیوانات وحشی را به سمت خود می‌کشند، بنابراین از حمل یا پختن غذاهای بودار خودداری کنید و اردوگاه را تمیز نگهدارید.
195	sports	ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.
1785	travel	رزرو از قبل به مسافر آسودگی خاطر می‌دهد که زمانی که به مقصدشان رسیدند جایی برای خواب داشته باشند.
600	science/technology	عناصر و ترکیبات می‌توانند بدون تغییر، از یک حالت به حالت دیگر جابجا شوند.
553	sports	دو نیمه‌استقامت یکی از ورزش‌های نسبتاً کم‌خرج است؛ با این حال، تصورات غلطی درخصوص اندک تجهیزاتی که برای وارد شدن به این رشته نیاز است وجود دارد.
1720	geography	این پارک 19،500 کیلومتر مربع مساحت دارد و به 14 قلمرو مختلف زیست‌جغرافیایی تقسیم می‌شود، که هر یک از آنها حیات‌وحش متفاوتی را پشتیبانی می‌کنند.
1622	geography	رودخانه آمازون دومین رودخانه از نظر طول و بزرگترین رودخانه کره زمین است. مقدار آبی که این رودخانه با خود می‌برد 8 برابر بیشتر از دومین رودخانه بزرگ جهان است.
1441	politics	انگلیس برای جلوگیری از ورود هر کشتی به کل بخش های اقیانوس، آب های بین المللی را مین گذاری کرده و حتی کشتی‌های بیطرف را نیز تهدید می کند.
566	health	بینایی یا توانایی دیدن بستگی به اندام‌های حسی سیستم بینایی یا چشم‌ها دارد.
1515	science/technology	خصوصیات متمایز اینترنت منجر به ابعاد اضافی از لحاظ رویکرد کاربرد و رضایت‌مندی شده است.
585	science/technology	با این حال، اولین تلسکوپ های واقعی در اواخر قرن 16 در اروپا ساخته شدند.
1689	geography	اتاوا پایتخت جذاب و دوزبانه کانادا است و دارای مجموعه‌ای از گالری‌های هنری و موزه‌هاست که نمایش گذشته و امروز کانادا می‌باشد.
1256	health	نتیجه سنجش طیف سنجی مادون قرمز (طیف‌سنجی تبدیل فوریه فروسرخ) مشخص کرد ترکیب این بلورها با مواردی که در ادرار حیوانات خانگی مبتلا دیده می‌شود مطابقت دارد.
60	science/technology	مدیر عامل اپل «استیو جابز» دستگاه را با رفتن سر صحنه و در آوردن آیفون از جیب شلوارش رونمایی کرد.
32	sports	وقتی خودروهای جلوی آلونسو پشت خودروی ایمنی برای سوختگیری رفتند، از این دسته خودروها پیشی گرفت تا پیروزی نصیبش شود.
1411	politics	در خلال جنگ انقلابی، نخست سیزده ایالت تحت اصول کنفدراسیون یک دولت مرکزی ضعیف را تشکیل دادند - که کنگره تنها مؤلفه آن بود.
13	sports	نادال در این مسابقه 88٪ امتیازات تور را از آن خود کرد و در ست اول، 76 امتیاز گرفت.
1941	travel	بلوارهای وسیع، ساختمانهای با نمای شیشه‌ای و مراکز خرید مدرن که در بین آنها سقفهای سنتی کاشی‌کاری شده به رنگ قرمز، بازار قرن 18 و مساجد و کلیساهای قدیمی‌ به چشم می‌خورد، هرچند جو این شهر بیشتر اروپای مدیترانه‌ای است تا ترکیه‌ای سنتی.
732	sports	ویسلر (با فاصله 1.5 ساعت رانندگی از ونکور) گران است ولی بخاطر المپیک زمستان 2010 شهرت دارد.
871	entertainment	صبح‌ها خانه خود را با یک قهوه غلیظ و شب‌ها با مقداری چای بابونه‌ی آرامش‌بخش پر کنید.
886	geography	قاره قطب جنوب سردترین مکان زمین است و قطب جنوب زمین را احاطه کرده است.
