index_id	category	text
797	technology	Ha laptoppal vagy tablettel utazik, tároljon egy másolatot a memóriájában vagy a lemezen (internet nélkül is elérhető).
830	travel	Némelyik határközi vonaton az ellenőrzés a haladó járművön zajlik, és jó, ha érvényes igazolvány van nálunk, ha egy ilyen vonatra szállunk.
150	business	Sir Richard Branson Virgin vállalatcsoportja ajánlatot tett a bankra, amelyet a bank államosítása előtt visszautasítottak.
1806	travel	Néhány állat, mint a zsiráf és az elefánt, közel merészkednek az autókhoz, így átlagos felszereléssel is jól megfigyelhetők.
902	disasters	A tornádó egy forgó, függőleges, nagyon alacsony nyomású légoszlop, amely a környező levegőt befelé és felfelé szippantja be.
1225	sports	A második szettben Del Potro korán előnyhöz jutott, de végül 6-6 után ezt is tie-breakben kellett eldönteni.
1342	science	A káposztalé színe attól függően változik, hogy mennyire savas vagy lúgos a vegyi anyag.
1959	nature	A Plitvicei-tavak nemzeti park nagyon erdős vidék, leginkább bükkfák, lucfenyők és tűlevelű fák és az alpesi és mediterrán vegetáció egyvelege található meg benne.
341	business	"""A globális pénzügyi helyzetet tekintve Zapatero folyamatosan azt nyilatkozta, hogy """"a pénzügyi rendszer a gazdaság része, mégpedig létfontosságú része."""
352	science	Felületi feszültség azért jön létre, mert a víz felszínén lévő vízmolekulák jobban vonzzák egymást, mint amennyire a felettük lévő levegőmolekulák vonzzák őket.
448	nature	Minden évben október környékén közel másfél millió növényevő indul el a déli puszták felé, átkelve a Mara folyón, az északi hegyekből követve az esőt.
386	politics	Szedzsong király a Csoszon-dinasztia negyedik, és az egyik leginkább megbecsült uralkodója volt.
1438	religion	Az egyház központi hatósága több mint ezer éve Rómában volt, és a hatalom és a pénz e koncentrációját látva sokakban felmerült a kérdés, hogy teljesül-e alapvető tanítása.
394	politics	Mindazonáltal a királyi haditengerészet még mindig sokkal erősebb volt, mint a német haditengerészet („Kriegsmarine”) és képes lett volna megsemmisíteni a La Manche-csatornán átkelő bármely megszálló tengeri hadtestet.
1977	education	Mondanom sem kell, aki ismer egy újlatin nyelvet, az könnyebben meg tud tanulni portugálul.
1719	nature	A Kruger Nemzeti Park (KNP) Dél-Afrika északkeleti részén fekszik, és keletről Mozambik, északon Zimbabwe, délen pedig a Krokodil-folyó határolja.
29	crime	Az iraki Abu Ghraib börtönt egy lázadás során felgyújtották.
845	entertainment	De manapság már vannak elismert graffitiművészek, bevett graffitirendezvények és „legálisan” festhető falfelületek. A graffitifestmények ebben a kontextusban gyakran inkább művészeti alkotásokra hasonlítanak, semmint olvashatatlan falfirkákra.
165	crime	A mumbai támadók gránátokkal és automata fegyverekkel felszerelve 2008. november 26-án hajón érkeztek, és több célpontra is lesújtottak, köztük a zsúfolt Chhatrapati Shivaji Terminus vasútállomásra és a híres Taj Mahal szállodára.
261	business	Nigéria korábban bejelentette, hogy a csúcstalálkozó előtti héten tervezte, hogy csatlakozik az AfCFTA-hoz.
531	sports	Egy standard körben 18 lyukra játszanak, ahol a játékosok általában az első lyuknál kezdenek, és a tizennyolcadiknál végeznek.
1599	nature	A mutációknak különböző hatásai lehetnek a mutáció jellegétől, a genetikai anyag jelentőségétől és attól függően, hogy az érintett sejtek csíra sejtek-e.
428	geography	Törökország területe több mint 1600 km (1000 mérföld) hosszú és 800 km (500 mérföld) széles, és alakja nagyjából téglalaphoz hasonlít.
1206	health	Hamilton megerősítette, hogy a Howard Egyetemi Kórház stabil állapotban utalta be a beteget.
277	politics	A korábbi massachusettsi kormányzó, Mitt Romney nyerte Floridában a Republikánus Párt  keddi elnöki előválasztását a szavazatok több mint 46 százalékával.
2	disasters	A JAS 39C Gripen helyi idő szerint reggel 9:30 körül (UTC 02:30) rázuhant a kifutóra és felrobbant, így le kellett zárni a repülőteret a kereskedelmi járatokon kívül.
719	geography	A Dominikai Köztársaság (spanyolul: República Dominicana) egy karib-térségi ország, Haitival osztozik Hispaniola-szigetén, aminek a keleti felén található.
324	geography	A floridai Miamitól mintegy 3000 mérföldre található vihar maximális tartós szélsebessége 40 mérföld/h (64 km/h).
15	business	A „Panama-akták” egy gyűjtőfogalom, mely nagyjából tízmillió olyan, a Mossack Fonseca panamai ügyvédi irodától származó dokumentumot foglal magában, ami 2016 nyarán kiszivárgott a sajtónak.
13	sports	Nadal 88%-os nettó pontszámot gyűjtött a meccsen, 76 pontot nyerve az első adogatásnál.
1276	crime	A megvádoltak nevei: Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar és Vishnu Kanjar.
