index_id	category	text
431	geography	Turkkia ympäröi meri kolmessa suunnassa: Aigeianmeri lännessä, Mustameri pohjoisessa ja Välimeri etelässä.
403	science/technology	Sodan alussa ne kulkivat enimmäkseen meren pinnalla, mutta kun tutkia alettiin kehittää ja niistä tuli tarkempia, sukellusveneiden oli pakko siirtyä veden alle pysyäkseen näkymättömissä.
1592	science/technology	Kun kreikan kielen taito heikkeni lännessä, se menetti kosketuksensa kreikkalaisiin filosofisiin ja tieteellisiin juuriinsa.
993	entertainment	Niissä on talvella kuitenkin erilaista kauneutta ja hurmaavuutta monien vuoristoasemien saadessa reippaasti lunta ja tarjotessa tilaisuuden hiihtämisen ja lumilautailun kaltaisille harrastuksille.
755	entertainment	Aikansa rikkaat ja kuuluisat ihmiset yöpyivät näissä hotelleissa, ja niissä oli usein tarjolla gourmetruokaa ja yöelämää.
1936	politics	Konflikti johti vuonna 1994 Itä-Moldovassa sijaitsevan Transnistrian tasavallan julistautumiseen itsenäiseksi. Sillä on oma hallintonsa ja valuuttansa, mutta mikään YK:n jäsenmaa ei tunnusta sitä.
1205	health	YK:n tautiasiantuntija Danielle Lantagne totesi rauhanturvaajien todennäköisesti aiheuttaneen epidemian.
1692	geography	Suuret alueet pohjoisemmassa ovat melko harvaan asuttuja, ja osa niistä on lähes asuttamatonta erämaata.
280	politics	Mielenosoituksen järjestäjien mukaan noin 100 000 ihmistä tuli paikalle sellaisissa Saksan kaupungeissa kuin Berliini, Köln, Hampuri ja Hannover.
247	politics	Asiamiehet ovat Pakistanin perustuslain 247. artiklan mukaisesti vastuussa hallinto- ja oikeuspalvelujen järjestämisestä.
1439	politics	Pian vihollisuuksien puhkeamisen jälkeen Britannia aloitti Saksan merisaarron.
1239	entertainment	Hän on hyvin herttainen ja laulaakin aika hyvin, hän sanoi tiedotustilaisuuden transkription mukaan.
743	geography	Cookinsaarilla ei ole ainuttakaan kaupunkia, vaan ne koostuvat viidestätoista eri saaresta. Pääsaaret ovat Rarotonga ja Aitutaki.
18	politics	Seurasi maailmanlaajuisia protesteja ja useita rikossyytteitä, ja Islannin ja Pakistanin hallitusten johtajat kumpikin erosivat.
1344	science/technology	Vetyionit ovat protoneja, joista on poistettu elektronit (koska vetyatomit koostuvat yhdestä protonista ja yhdestä elektronista).
688	travel	Kävijöiden, joilla on vain rajallisesti aikaa, kannattaa viettää aikansa muualla.
556	science/technology	Atomia voidaan pitää yhtenä kaiken aineen perustavista osasista.
1645	science/technology	Vähän niin kuin painavan kärryn työntäminen ylämäkeen. Ytimen halkaiseminen uudelleen vapauttaa taas osan tuosta energiasta.
907	science/technology	Niiden kaistanleveys on usein suurempi ja palvelun laatu parempi. Ne ovat salattuja ja siten vaikeampia vakoilla.
1071	politics	Pääministeri John Howard on kuitenkin sanonut, että toimenpiteen ainoa tarkoitus oli estää Tasmanian viranomaisia alentamasta sairaalan tilojen luokitusta. Tätä varten myönnettiin ylimääräiset 45 miljoonaa Australian dollaria.
555	sports	Urheilijat saattavat kokea pitävänsä enemmän jostakin tuotteesta, vaikka siitä ei ole varsinaista hyötyä.
1203	health	Haiti ei ollut ennen rauhanturvaajien tuloa kohdannut tautiin liittyviä ongelmia sitten 1800-luvun.
58	politics	Poliisi sanoi Lo Piccolon saaneen yliotteen, koska hän oli toiminut Provenzanon oikeana kätenä Palermossa ja ansainnut suuremmalla kokemuksellaan vanhemman sukupolven mafiapäälliköiden kunnioituksen heidän pysyessään Provenzanon linjalla eli pitäessään mahdollisimman matalaa profiilia ja vahvistaessaan samalla valtaverkostoaan.
1764	travel	Otathan lisäksi huomioon, että hajut houkuttelevat karhuja ja muita villieläimiä, joten vältä voimakkaasti tuoksuvien ruokien tuomista tai valmistamista ja pidä leiri siistinä.
195	sports	Massan on määrä olla poissa pelistä vähintään loppukauden 2009.
1785	travel	Matkustaja saa ennakkoon varatessaan mielenrauhan siitä, että kohteeseen päästessään hänellä on jokin nukkumispaikka.
600	science/technology	Alkuaineet ja yhdisteet voivat vaihtaa olomuodosta toiseen ja silti olla muuttumatta.
553	sports	Keskipitkän matkan juoksu on suhteellisen halpa laji, mutta osallistumiseen tarvittaviin vähäisiin välineisiin liittyy monia harhaluuloja.
1720	geography	Puiston pinta-ala on 19 500 km², ja se on jaettu 14 eri luontoalueeseen, joista jokainen tukee erilaista eläimistöä ja luonnonkasveja.
1622	geography	Amazon on maailman toiseksi pisin ja suurin joki. Siinä on yli 8 kertaa enemmän vettä kuin toisiksi suurimmassa joessa.
1441	politics	Britannia miinoitti kansainvälisiä vesiä estääkseen laivojen pääsyn kokonaisille valtamerialueille ja aiheutti vaaraa jopa puolueettomille aluksille.
566	health	Näköaisti eli kyky nähdä riippuu näköjärjestelmän aistielimistä eli silmistä.
1515	science/technology	Internetin erityispiirteet merkitsevät käyttötarkoitusteorian tapauksessa lisäulottuvuuksia.
585	science/technology	Ensimmäiset varsinaiset kaukoputket tehtiin kuitenkin Euroopassa 1500-luvun loppupuolella.
1689	geography	Ottawa on Kanadan viehättävä kaksikielinen pääkaupunki, jossa on runsas joukko taidegallerioita ja Kanadan menneisyyttä ja nykyisyyttä esitteleviä museoita.
1256	health	Infrapunaspektroskopialla vertailtaessa kiteiden koostumus oli sama kuin saastunutta ruokaa saaneiden lemmikkien virtsassa.
60	science/technology	Applen toimitusjohtaja Steve Jobs paljasti laitteen kävelemällä lavalle ja ottamalla iPhonen farkkujensa taskusta.
32	sports	Kun Alonson edellä olevat autot menivät hakemaan polttoainetta turva-auton aikana, hän pääsi muun jonon edelle ja voitti kisan.
1411	politics	Yhdysvaltain vapaussodan aikana kolmetoista osavaltiota muodostivat ensin heikon keskushallinnon - jonka ainoa osa oli kongressi - konfederaatioartiklojen perusteella.
13	sports	Nadal sai 88 % ottelun verkkopisteistä ja sai 76 pistettä ensimmäisellä syötöllä.
1941	travel	Leveiden bulevardien, lasipintaisten rakennusten ja uudenaikaisten kauppakeskusten lomassa on perinteisiä punatiilisiä kattoja, 1700-luvun tori ja vanhoja moskeijoita ja kirkkoja, vaikka kaupungin tunnelma muistuttaa enemmän välimerellistä Eurooppaa kuin perinteistä Turkkia.
732	sports	Whistler (puolentoista tunnin ajomatkan päässä Vancouverista) on kallis mutta kuuluisa vuoden 2010 talviolympialaisten ansiosta.
871	entertainment	Nauti täyteläisestä kahvista aamuisin ja rentouttavasta kamomillateestä iltaisin.
886	geography	Etelämanner on maapallon kylmin paikka ja ympäröi etelänapaa.
362	science/technology	Satojen käyttötuntien jälkeen hehkulampun lanka lopulta palaa loppuun, eikä lamppu enää toimi.
1578	health	Katso kyseistä myrkkyä koskevat ensiapuohjeet etiketistä.
996	travel	Kaikissa tapauksissa varaus tulee tehdä puhelimitse suoraan lentoyhtiön kanssa.
197	health	Presidentin tila on vakaa, mutta hänet eristetään kotiin useiden päivien ajaksi.
460	entertainment	Suurin osa televisioista on suunniteltu miellyttämään suurta yleisöä.
154	geography	Kaikista 24 000 tunnetusta Maahan pudonneesta meteoriitista vain 34:n on tunnistettu olevan marsilaista alkuperää.
1160	politics	Viranomaisten vahvistettua äänestäjän henkilöllisyyden äänestäjä pudottaa kirjekuoren vaaliuurnaan ja allekirjoittaa äänestysluettelon.
1223	entertainment	Se peruutti kiertueen sen jälkeen, kun laulaja Steven Tyler loukkaantui pudottuaan 5. elokuuta lavalta konsertin aikana.
