index_id	category	text
797	technology	ノートパソコンやタブレットを携行して旅行する場合は、（インターネットなしでアクセス可能な）メモリやディスクに保存しておいてください。
830	travel	国境を越える列車に乗る場合には、運行中に検査を受けねばならないことがあるので、有効な身分証明書を携帯してください。
150	business	リチャード・ブランソン卿のヴァージングループは、銀行国有化に先立ち、銀行への入札を拒否されました。
1806	travel	象やキリンなど、一部の動物は車に近寄ってくる傾向があるので、標準的な機器を利用すればはっきりと観察できます。
902	disasters	竜巻とは、非常に低圧の空気が回転している柱で、周囲の空気を内側に吸い込み、上に向かって上昇していきます。
1225	sports	第2セットでは、デル・ポトロが序盤から優位でしたが、6-6に追いつかれた後、またもやタイブレークが必要となりました。
1342	science	キャベツの汁は化学物質に反応し、酸性かアルカリ性（塩基性）かによって色が変わります。
1959	nature	プリトヴィッツェ湖群国立公園は、アルプスと地中海の植生が混在する広大な森（主にブナ、トウヒ、モミ）に大小16の湖が点在し、絶景で溢れる世界遺産です。
341	business	ザパテロ首相は世界の金融情勢について「金融制度は経済の一部として重要な部分だ」と続けました。
352	science	表面張力は、水面の水分子同士が、その上にある空気分子よりも強く引き合うために発生する力です。
448	nature	毎年10月頃には、150万頭近くの草食動物が、雨を求めて北の丘からマラ川を渡り、南の平原に向かって移動します。
386	politics	世宗（セジョン）王は朝鮮王朝の第4代王であり、最も評価の高い王の1人です。
1438	religion	教会の中央権力は千年以上も前からローマにあり、権力と資金が集中することで、多くの人がその教義が満たされているかどうかを疑問視するようになりました。
394	politics	しかし、英国海軍は当時のドイツ海軍（Kriegsmarine）よりもはるかに強く、英仏海峡を越えて送られてきたどんな侵略艦隊も撃破できました。
1977	education	言うまでもないことですが、ロマンス語のいずれかを知っていれば、ポルトガル語を学びやすいはずです。
1719	nature	クルーガー国立公園（KNP）は、南アフリカの北東部に位置し、東はモザンビーク、北はジンバブエとの国境に沿って走り、南の国境はクロコダイル川になっています。
29	crime	イラクのアブ・グライブ刑務所が暴動の最中に放火されました。
845	entertainment	しかし、現在では、著名なグラフィティアーティスト、グラフィティイベント、そして専用の「合法的」な壁面が存在します。この文脈におけるグラフィティペインティングの多くは、判読不能な記号類ではなく美術品に類似する扱いとなります。
165	crime	ムンバイの攻撃者たちは、2008年11月26日にボートで到着し、手榴弾、自動小銃を携えて、混雑したチャトラパティ・シヴァージ・ターミナス駅や有名なタージ・マハル・ホテルを含む複数の標的を攻撃しました。
261	business	以前にナイジェリアは、サミットの1週間前までにAfCFTAに参加する予定であると発表していました。
531	sports	通常のラウンドでは18ホールを回り、選手は原則としてコースの第1ホールから開始し、第18ホールで終了します。
1599	nature	突然変異は、変異の種類、影響を受けた遺伝物質の欠片の意義、影響を受けた細胞が生殖細胞であるかどうかによって、さまざまな異なる影響を生む可能性があります。
428	geography	トルコの領土は、長さ1,600 km以上、幅800 km以上でのほぼ長方形です。
1206	health	ハミルトン氏は、患者が安定した状態でハワード大学病院に入院したことを認めました。
277	politics	元マサチューセッツ州知事のミット・ロムニー氏は、火曜日に行われたフロリダ共和党大統領選挙で46%以上の得票率で勝利しました。
2	disasters	JAS 39Cグリペンは現地時間の午前9時30分頃（UTC 0230）に滑走路に墜落して爆発し、その影響で空港の商業便が閉鎖されました。
719	geography	ドミニカ共和国（スペイン語：República Dominicana）は、カリブ海に浮かぶ国で、ヒスパニオラ島をハイチと分け合って島の東半分を占めています。
324	geography	暴風雨は、フロリダ州マイアミから約3,000マイルの位置にあり、最大持続風速は40マイル（時速64キロ）です。
