index_id	category	text
431	geography	Turkey ithyululitwe ni ukanga ngaliko itatu: Ũkanga wa Aegean ngaliko ya ulwe, Ukanga mwiu ngaliko ya iulu na ukanga wa Mediterranean ngaliko ya itheo.
403	science/technology	Mwambiioni wa kaũ matembeaa muno ulũ wa ukanga indĩ ila ngasi yaambie kuseuvya na kitha nyĩ nzeo maendie nthini wa kiwũ ni kenda maikonekane.
1592	science/technology	O ũndũ ũmanyĩ wa Ngiliki watheeie, andu ma ũthũĩlonĩ wa sũa meyĩthĩĩye maumitw'e mĩaonĩ ya Greek na syĩndũnĩ sya saenzi.
993	entertainment	Ona ou, mena wanake ungi na mĩthea ingi ivinda ya uthithu ila iima ingi syina ĩa mbingi na syindu mbingi sya kwika ta kũsiũũka ĩanĩ.
755	entertainment	Maoteli aa mai vala athui na ala mai nguma ma umunthi methwa mekalaa, na maina liu wa wioo museo na maisa ma wioo maseo.
1936	politics	Mwaka wa 1994, maũemano aya nĩmatũmĩe kũseũvw'a nthĩ ya Transnistria kũũ ũmĩlonĩ wa sũa wa Moldova, ĩla yĩthaa na silĩkalĩ yayo na mbesa syoo ateo ĩyĩsĩkanĩwe nĩ nthĩ ona ĩmwe sya UN.
1205	health	Musomi uwau uu wa UN etawa Danielle Lantagane aisye uwau uu waetiwe ni asũvĩi ma mũuo.
1692	geography	Isio nene ngaliko ya iulu yii andu aingi na ingi ni itheka.
280	politics	Ombany'a ma maandamano asu maisye andu ta 100,000 nimanaumilile misyini ya German ta Berlin, Cologne, Hamburg, na Hanover.
247	politics	Engyendi aa nimo mathukumaa silikali na miao ya nthi kwianana na musoa 247 wa kativa ka Pakistani.
1439	politics	Itina o wa undu muthuku, Uungelesa yambiisye kuvunga nzia ya kiw'uni ya Germany.
1239	entertainment	“Nimwanake na ingi ainaa nesa muno”, aisye uu kwianana na mauvoo ma umbano wa transcript.
743	geography	Ithama sya Cook iyingwa mĩsyĩ mĩnene ateo syĩna ithama 15 kĩvathũkany'o. ĩla nene nĩ Rarotonga na Aitutaki.
18	politics	Kwai maandamano nthi yonthe, kusikatanwa kauta kwa ung'endili, na ndongoi sya silikali sya Iceland na Pakistan syakola wia.
1344	science/technology	Mbeleete sya nzeve ya Hydrogen ni protons ila electron syoo syoosiwe (atom sya Hydrogen syithaa na proton imwe na electron imwe).
688	travel	Aeni mena ivinda inini nimo methwa me vaseo kutumia ivinda yoo me vandu vangi.
556	science/technology	Atom noyoswe ta ĩmwe kwa mavia me vata mũno ma kwaka syĩndũ syonthe.
1645	science/technology	Ta muthemba wa kukunza ikasya ilumu wambatitye kilisoni. Kutilany'a nucleus ingi na indi iyathukia vinya usu.
907	science/technology	Kawaita nimanenganaa kilungi kinene na wia museo. Syithwaa syina vasiwati ukethia vai kukunikilwa.
