index_id	category	text
797	technology	Loko u famba ni Laptop kumbe tablet seyivha kopi ya wena eka swona kumbe u va na disk (u ta kota ku yi kuma hambi u nga ri na inthanete).
830	travel	Tindhawu tinwana ta switimela leswi hundzaka mindzilikano ku kamberiwa swi ri karhi swi famba, u fanele u va u ri na pasi ra vutitivisi leri tirhaka loko u khandziya switimela leswi.
150	business	Virgin Group ya Nkulukumba Richard Branson yi ringetile ku xava bangi leyi kambe xikombelo xa yona xi bakanyiwile ivi yi sungula ku lawuriwa hi hulumendhe.
1806	travel	Swiharhi swin'wana, swo fana ni tindlopfu ni tijirafi swi tshinelela mimovha swinene, ku ni swilo leswi tirhisiwaka ku vona swiharhi swi ri kule.
902	disasters	Xihuhuri I moya wa pureja ya le hansi lowu rhendzelekaka, lowu kokaka moya lowu nga ekusuhi wu nghena wu tlhela wu huma hi le henhla.
1225	sports	Del Potro u nghene eka ntlangu wa vumbirhi a ri ka xiyimo xo antswa, kambe na leswi swi lave leswaku ku va na wun’wana loyi a hlulaka endzhaku ka ku tlanga hi ku ringana ka 6-6.
1342	science	Juzi ya khavichi yi cinca muvala hikuya hi mpimo lowu khemikhali yi nga na wona wa asidi kumbe beyizi (alkalayini).
1959	nature	Mativa Ya Plitvice ya tiphaki ta tiko ya na kwhati lerikulu, ngopfu ngopfu hi beech, spruce, na misinya ya fir, ya tlhela ya va na swibyariwa swa Alphine ni swale Mediterranean.
341	business	Loko swi ta eka xiyimo xa timali xa misava hinkwayo, Zapatero u ye emahlweni a vula leswaku “fambiselo ra swa timali i xiyenge xa ikhonomi, xiyenge xa nkoka.
352	science	Matimba yo khomelela ya endleka hikuva timolekhuli ta mati ehenhla ka mati ti khomanile swinene ku tlula ndlela leyi ti khomaneke ha yona ni timolekhuli ta moya leti nga ehenhla ka tona.
448	nature	Lembe na lembe hi October kwalomu ka timiliyoni ta 1.5 leti dyaka swimilana swa famba swi kongoma timbala-ntshava ta le dzongeni, ti pela Nambu wa Mara ku suka a switsungeni swa le n’walungwini leswaku ti kuma mpfula.
386	politics	Hosi Sejong a ku ri hosi ya vumune eka Ntlhandlamano wa Tihosi wa Joseon naswona i un’we wa lava tekiwaka va ri va nkoka.
