index_id	category	text
431	geography	Turkey kəmabugube shiga dəriyizə kəlzəna nashanzə yakkəson: kəmodugu Aegeanbedo futeyaan dawunadəa, kəmadugu Blackbedo nasha yalaben dawuna kuru kəmoduwu Mediterraneando nasha anəmgaben dawuna.
403	science/technology	Badiram kəriwudəben nguwuso kəla njiben balarozayin, daji allan awodo cintən awolaa asutəbe cado kuru isə nguwugano, Submarine sodən sədiya njiben cidatə mbujaga, sawu wande cintən shiga turənyiro.
1592	science/technology	Ilmu Greekye ngawozәnadәn, Fәte dunyabedә kәlanzә’a cuwando furtunzә falsafa-a ilmu kimiyabe-a Greekbedә’a kamtanaro.
993	entertainment	Sonyayi, nǝm shawanza --a mayawanza-a jili gadeye mbeji loktu amusuyen, tashawa kawye kada mafi ngǝlama suwondayin, kuru biske skiing-a snowboarding -a ye so mbeji.
755	entertainment	Bunram sandima anyin gariwuso kuru am suwaso yimdǝye dǝ zǝbsain, kuru sambisoro kumbu bǝneye ngalwou so kuru kǝnǝnga buneyeso mbeji.
1936	politics	Suro saa 1994 yen, riyiji dǝye sǝkǝ lardǝ kǝlanzaro buwotayinma Transnistria dǝ kokkotǝ eastern Moldova lan, shi dǝwone gomnatinzǝ-a kawonzǝ-a mbeji ma amma shiya lardǝwa UN ye so ye kasatsanyi ma.
1205	health	Danielle Lantagne, cidama masku UN ye kəla kwasa dəyen, Wono wanai Nzlifo tawattamaso dəma sawuwo sə Gulzəna.
1692	geography	Na farakso dǝ yalan cintun so dǝ zauro am ganawa kuru na laaso dǝ fuwutuba tartǝma badizana.
280	politics	Am dəwo zanga-zanga də'a dawarzana də sandi am misallo 100,000 yeyi mbezai kuru sam so saluwuna suro bərni'a kura Germanbe misallo Berlin, Cologne, Hamburg, kuru Hanover ben.
247	politics	Wakilla də sandima gumnatibe lamarranzə sharabe ro njistasomawo kuru adəbe suro kakkadə yancibe ma Article 247 lardə Pakistani ben kadiwo.
1439	politics	Ngawo luwalaso baditәna kallan, Yingәlaye Jamusro nzambu maara njibe cikko.
1239	entertainment	"""Zaumaro shidə shawaye kuru kaiya kəji yeta nozəna, ye,"" futu shiye samno hawarwu ben bayanzəgəna yeyi."
743	geography	Cook Islands dǝ birniwanzǝ so falma ba amma foto gadegade islands be 15 kǝllata. Sandiyeiba ma so dǝ Rarotonga so Aitutaki so.
18	politics	Dunya samman Zanga zanga son wakajin na kara, nzǝrtaliu kam kadda satana, kuru kazadalaa Gonnati lardǝ Iceland be dǝga kuru Pakistan be dǝga sobe cida kolǝzana.
1344	science/technology	Shi sənadir Hydrogen ions bedə sandima sənadir protons be dəwo suronzan electrons sandibe cotto zaksanama sowo (tunda shi sənadir Hydrogen atoms bedə suronzən sənadir protonbe falla electronbe falla mbezai).
688	travel	Kusottowa donyi sandiro loktu kamgatawa so dǝ na gaden loktunza tamozaa dǝye kozǝna.
556	science/technology	Atomdә mowonzә dau awowa doni sandilan affiso gartәna falro gotin.
1645	science/technology	Amalake kәrau zunәm kәriro bawo dei. Nucleusdә’a waltәm retәdә dunodә gana laa sutuluyin.
907	science/technology	Sandi dv nguwusoro bandwidth kura -a cida ngalawu -a sadin. Sandi dǝ ashir men gǝrata adǝ nankadǝro kǝske lan ashirnza ndaltinmba.
1071	politics	Minister gana John Howard diye gulǝjin ladǝn wono awo shima adǝga affima gade nankaro gǝnyi kǝndotin illaa sau cidaa litari diye wande Gomnati nasha Tasmania be diye bannazǝnyi nankaro, kuru adǝgaima sandibe kungǝna gade alama AUD dola million 45 yeyi sadǝna.
555	sports	Bikkewu soye karelaa saraanaro fanzayin faida aiyyema sairo sәdimba yaye.
1203	health	Kawu Askərwa də isain dəro, Haiti də raksa kaziyi donyi kasuwasowa leyataso də galzainba tun 1800 lan.
