index_id	category	text
797	technology	Эгер планшет же ноутбук менен саякаттап жүрсөңүз, көчүрмөнү анын дискинде же эс тутумунда (Интернетсиз жеткиликтүү болгон) сактап коюңуз.
830	travel	Айрым трансчегаралык сапарларда жүрүп бараткан поездде текшеришет, мындай поезддерде өздүгүңүздү тастыктаган анык документиңиз менен отурушуңуз керек.
150	business	Сэр Ричард Брэнсонго таандык Virgin Group’тун сунушу банк улутташтырылганга чейин четке кагылган.
1806	travel	Жирафтар жана пилдер сыяктуулар унааларга жакын келишет жана жакшы көрүүгө стандарттык шаймандар жардам берет.
902	disasters	Торнадо — тегерегиндеги абаны ичине соруп, жогору көтөргөн басымы өтө төмөн болгон айланма аба колоннасы.
1225	sports	Дель Потро 2-оюнда алдыга чыккан, бирок эсеп 6-6 болгодон кийин тай-брейк кылуу зарыл болду.
1342	science	Капуста ширесинин түсү химиялык зат канчалык деңгээлде кычкыл жана щелочтуу болгонуна жараша өзгөртөт.
1959	nature	Плитвис көлдөрү деп аталган улуттук парк жыш токойлор, айрыкча пихта жана буктуу дарактардан турат жана ал Альп жана Жер ортолук деңиз өсүмдүктөрү өскөн жер болуп эсептелет.
341	business	"Сапатеро дүйнөлүк каржылык абалы боюнча ""каржы тутуму экономиканын бөлүгү, эң маанилүү бөлүктөрдүн бири"" деп айтуу менен улантты."
352	science	Беттик керилүү суунун үстүндөгү суу молекулалары үстүндөгү аба молекулаларына караганда бири-бирине көбүрөөк тартылганда келип чыгат.
448	nature	Жыл сайын октябрь айына жакын жаандан мурда болжол менен 1,5 млн. чөп жегич түндүк адырлардан Мара дарыясынан өтүп, түштүк түздүктөрү тарапка жөнөшөт.
386	politics	Падыша Сежон Чосон династиянын 4-падышасы жана эң кадырлуу кишилердин бири болгон.
1438	religion	Чиркөөнүн борбордук бийлиги Римде миң жылдан ашык турган. Мындай бийлик менен акчанын концентрациясынан улам баары бул принциптин сакталганынан күмөн санашкан.
394	politics	"Бирок Германиянын (""Кригсмарине"") аскердик деңиз флотуна караганда Падышачылыктын аскердик деңиз флоту алда канча күчтүү болгон жана Ла-Манш аркылуу жөнөтүлгөн каалаган басып алуучу флотту талкалай алган."
1977	education	Эгер сиз роман тилдеринин бирин билсеңиз, Португал тилин үйрөнүү сиз үчүн оңой болоору шексиз.
1719	nature	Крюгер улуттук паркы (KNP) Түштүк Африканын түндүк-чыгыш бөлүгүндө орун алган. Анын түштүк тарабы Крокодил дарыясы, түндүк тарабы Зимбабве, ал эми чыгыш бөлүгү Мозамбик менен чектешет.
29	crime	Абу-Грейб деп аталган Ирактагы түрмө башаламандык учурунда өрттөлгөн.
845	entertainment	"Бирок учурда таанымал граффити сүрөтчүлөрү, граффити иш-чаралары жана ""мыйзамдуу"" дубалдар бар. Бул контексттеги граффити сүрөттөрү түшүнүксүз белгилерге эмес, көркөм чыгармаларга окшошуп кетет."
165	crime	Мумбай чабуулчулары 2008-ж. 26-ноябрь айында жарылуучу заттарды жана автоматтарды кайыкка сала келишип, эл толгон Чхатрапати Шиважи Терминус темир жол бекетин жана белгилүү Тадж-Махал мейманканасын аткылап кетишкен.
261	business	Саммитке бир апта калганда Нигерия AfCFTA'га кошулганы жатканын билдирген.
531	sports	Кадимди раундда он сегиз чуңкур ойнолот. Мында оюнчулар талаадагы биринчи чуңкурдан баштап, он сегизинчиде бүтүрүшөт.
1599	nature	Мутациянын таасири анын тиби, жугуп калган генетикалык материалдын бөлүгүнүн маанилүүлүгү, жугуп калган клеткалар түйүлдүк линиясындагы клеткалар болуп же болбогонуна жараша ар түрдүү болот.
428	geography	Туркиянын территориясынын узундугу 1600 километрди (1000 миля), туурасы 800 километрди (500 миля) түзөт жана анын формасы тик бурчтук сымал.
1206	health	Говард Университетинин ооруканасына бейтап туруктуу абалда жаткырылганын Гамильтон ырастады.
277	politics	Шейшемби күнү Флоридадагы Республикалык партиясынын алдын ала өткөрүлгөн президенттик шайлоосунда Массачусетстин эски башкаруучусу Митт Ромни 46% ашуун добушка жана жеңишке ээ болду.
2	disasters	JAS 39C Gripen учактар учуп-коно турган тилкеге жергиликтүү убакыт боюнча (2:30 UTC) саат 9:30 чамасында кулап, жарылып, аэропорт коммерциялык рейстер үчүн жабылып калган.
719	geography	Доминикан Республикасы (испанча: República Dominicana) — территориясынын бир азы Гаитиде орун алган Эспаньоланын чыгыш бөлүгүн ээлеп турган Кариб мамлекети.
324	geography	Флорида штатындагы Майамиден болжол менен 3000 миля алыстыкта болгон бороондун ылдамдыгы саатына 40 миляга (саатына 64 км) жетет.
15	business	"""Панама иш кагаздары"" — Панаманын Mossack Fonseca юридикалык ишканасынын 2016-ж. басууга кеткен миллиондогон кагаздар үчүн колдонулган жалпы термин."
13	sports	Биринчи берүүдө 76 упай утуп, Надаль жалпы матчта 88% упайга ээ болду.
1276	crime	Бхутха Канжар, Баба Канжар, Рампро Канжар, Вишну Канжар жана Газа Канжар айыпталынып жатышты.
37	entertainment	Эмми сыйлыгынын жыйырмадан ашык сыйлыктары Коомдук берүү кызматынын шоусунда бар жана анын иш-чарасы Сезам көчөсүнөн жана Рожер мырзанын кошуналары деген тасмалардан кыскараак.
1192	health	Сүрөтчү Рональд Рейган атындагы UCLA медициналык борборуна жеткирилип, ал жерде көп өтпөй көз жумган.
1239	entertainment	"Пресс-конференциянын стенограммасынан окуп жатып, ""Ал абдан татынакай жана жакшы да ырдайт"" — деди ал."
373	science	Ионун тартылуу күчү мени өзүнө кантип тартмак? Эгер Ионун үстүндө турсаңыз, анда денеңиздин салмагы Жердеги салмагыңызга караганда жеңилирээк болмок.
42	disasters	Синоптиктердин айтымында, Кейп Верде аралдарынын батышынан 645 миляда (1040 км) жүрүп жаткан бороон кургактыкка келгенге чейин басылышы мүмкүн.
1780	travel	Суу астындагы аскага болгон саякаттар жыл бою өткөрүлөт, ошондой эле мындай саякат учурунда жаракат алгандар аз кездешет.
533	sports	Оюнду чөптүн үстүндө ойношот, ал эми тешиктин айланасындагы чөптү жашыл деп аташат жана кыска кылып кыркышат.
167	politics	Чабуул Пакистан менен Индиянын ортосундагы мамилелерди өтө курчутуп жиберди.
57	crime	"Ансанын айтымында, ""полиция жогорку даражадагы эки адамдын өлтүрүлүшүнө тынчсызданган, себеби бул окуя мураскорлук үчүн толук кандуу согуштун башталышына түрткү болушу мүмкүн деп корккон."
1264	politics	Хьюн кызматтан кетти, анын Министрлер кабинетиндеги ордуна Эд Дэйви деген депутат келет. Дэйви бошотуп жаткан Бизнес министринин кызматын Министрлер парламентинин депутаты Норман Лэмб ээлей турганы айтылууда.
460	entertainment	Сыналгылардын көбү коомчулуктун жалпысына жагуу иретинде жасалган.
1911	education	Бул адатта мектептердин бүтүрүүчүлөрү көп колдонгон нерсе, анткени бул аларга университетке чейин өзүнүн билимине зыян келтирбестен, бир жылга өлкөдөн чыгуу мүмкүнчүлүгүн берет.
1631	religion	Ватикан жарандарынын баары Рим католиктери болуп эсептелет.
1997	religion	Бул каада-салттын христиандык теологиялык түшүндүрмөлөрү албетте бар, бул бирок христиан динине чейинки түшүмдүүлүк жана жазга байланышкан ритуал да болушу мүмкүн.
142	sports	Улуттук баскетбол ассоциациясынын чечими оюнчу Юта Жазда коронавирус-19 аныкталгандан кийин алынган.
197	health	Президент туруктуу абалда, ошентсе да ал бир нече күн үйүндө обочолонот.
107	geography	Капсула болжол менен таңкы 5 (чыгыш убактысы) Жерге жетип, атмосферага киргенде Түндүк Калифорния, Орегон, Невада жана Юта үчүн өзгөчө жарык шоу болуп берет деп айтылууда.
295	health	Вертолеттор менен экипаждын он эки мүчөсү куткарылган жана ал жерде бир эле адам мурдунан жаракат алган.
342	business	"""Бизде учурда бир жылдан бери узап келе жаткан финансылык кризис бар, анын эң катуу учуру акыркы эки ай болуп саналат жана финансы базарлары эми өзүнө келе баштады деп ойлойм."""
365	technology	Лампанын металл бөлүгү жайгашкан розетка тогу патрондун ички же жарым жартылай патрондо турган лампанын металл бөлүгүнө тийсеңиз, катуу ток урушу мүмкүн.
268	crime	Колдонуучулардын почталарына спам делген электрондук каттардын жапырт жайылышын чектөө үчүн айыптоочу корутунду биринчи жолу 2003-жылы кабыл алынган мыйзамдын негизинде чыгарылган.
426	education	УБнын падыша үй-бүлөсүндө Чарльз университеттик диплом алган алгачкы мүчө болуп эсептелет.
1379	science	Анын узун жаактарында устарадай курч болгон 70 ашуун тиши жайгашып, анын оозунун өйдө жагында кошумча топтом бар жана анын ичине түшкөн ким болсо да, эч жакка кача албаганы талашсыз.
135	nature	Табигый факторлор мыкты шарттарды түзүп, ушул балырлардын кескин түрдө көбөйүшүнө жол ачат.
1437	religion	Негизги христиан постулаттарынын бирине ылайык, байлыкты кыйынчылыктарды жеңилдетүү жана жакырчылыкта колдонуу керек жана чиркөөгө таандык акча каражаттары дал ушул максатта колдонулат.
1687	education	Блог жүргүзүү кызматташууга чакырган же студенттерди салттуу окуудан тышкары билим алууга үндөгөн курал болуп саналат.
1166	entertainment	"Көрсөтүүнү ""жаңы кызыктыруу ыкмаларын колдонгон илгерки мезгилдеги радио театры"" деп станциянын вебсайты сүрөттөдү."
1111	health	Оорунун тез жайылышы Индия өкмөтүн олуттуу таасирленген аймактардагы чочко кармаган адамдарды ар башка аймактарга жайгаштыруу, миңдеген москит торлорун таратуу жана пестициддерди чачуу сыяктуу чараларды көрүүгө аргасыз кылды.
720	geography	Тоолуу пейзаждар, ак кумдуу пляждардан тышкары, өлкөдө Американын эң эски Европа шаары жайгашкан. Ал бүгүн Санто-Домингонун бөлүгү болуп саналат.
1943	religion	Чиркөөнүн короосундагы айрым күмбөздөрдө көгүчкөндөрдүн мрамордон жасалган кызыктуу скульптуралары бар.
1036	travel	Жолго чыкканда Ивасаки көп тоскоолдуктарга туш келген.
248	disasters	Ыйык ислам шаары Меккеде бүгүн жергиликтүү убакыт боюнча саат 10:00 чамасында хостел урап калды.
111	technology	"Stardust долбоорунун башчысы, Том Даксбери ""Ал Түндүк Калифорниянын батышын бойлой жылып, Калифорниядан Орегондун борбору, Невада, Айдахо жана Юта аркылуу асманды жарык кылат"" деп билдирди."
665	travel	"""Кадимки"" саякат Диснейдеги мейманканага автобус менен жеткирүүнү, Диснейден чыкпай ал жерде бир апта калууну, Орландо эл аралык аэропортуна учууну жана үйгө кайтууну камтыйт."
1241	technology	Учуудан 3 мүнөт мурда борттогу камерада жылуулоочу көбүктүн бөлүктөрүнүн күйүүчү май куюлган цистернадан бөлүнүп жатканы көрүндү.
1428	technology	Ал бүгүнкү күндө дагы эле өндүрүлүп жатат жана эң маанилүүсү анын тараптарынын катышы санариптик камера сүрөттөрүнүн сенсордук форматтары тарабынан мурас катары алынган.
643	education	Студенттер окутуучуларга каалаган убакытта суроолорун жөнөтүп, кийинки бетме-бет жолугууну күтүп отурбай эле жетишерлик ылдам жоопторду күтүшсө болот.
637	science	4 жылдан кийин патент алынып, ал MRI жаатында дүйнө жүзүндө берилген биринчи патент болуп калды.
1280	disasters	Авария болгон жол айдоочуну тез жардам кызматы кызыл Audi TT автоунаасынан чыгарып жаткан учурда убактылуу жабылган.
