index_id	category	text
431	geography	ترکیه از سه جهت توسط دریاها احاطه شده است: دریای اژه درغرب، دریای سیاه در شمال و دریای مدیترانه در جنوب.
403	science/technology	در آغاز جنگ، آنها بیشتر در بالای دریا سفر می کردند، اما با شروع انکشاف و دقیق تر شدن رادار، زیر دریایی ها مجبور شدند برای جلوگیری از دیده شدن به زیر آب بروند.
1592	science/technology	با نزول دانش یونانی، غرب خود را از ریشه های فلسفی و علمی یونانی جدا یافت.
993	entertainment	به هرحال، در طول زمستان نیز از زیبایی و جذابیت خاصی برخورداراند که بسیاری از ایستگاه های تپه ای مقدار زیادی برف دریافت می کنند و فعالیت هایی مانند اسکی و اسنوبورد را ارائه می دهند.
755	entertainment	این هوتل ها محل اقامت افراد ثروتمند و مشهور دوران بود و اغلب غذای خوب و زندگی شبانه داشتند.
1936	politics	در سال 1994 این درگیری قومی منجر به ایجاد جمهوریت خودخوانده ماوراءالنهر در شرق مولدووا شد، که دارای دولت و واحد پولی مستقل بوده اما توسط هیچ یک از کشورهای عضو ملل متحد به رسمیت شناخته نشده است.
1205	health	دانیاله لانتاگه، یک متخصص سازمان ملل در مورد این مرض، میگوید که شیوع به احتمال قوی توسط قوای صلح سبب گردید.
1692	geography	نواحی بزرگی که در سمت شمال قرار دارد دارای نفوس بسیار کم بوده و برخی از مناطق تقریباً نامسکونی میباشد.
280	politics	تنظیم کنندگان تظاهرات گفت که در حدود 100,000 نفر در شهرهای برلین، کولوگنی، هامبورگ، و هانوور جرمنی تجمع کردند.
247	politics	این نمایندگان مسؤل بودند موارد مورد نیاز حکومت و خدمات قضایی را تحت ماده 247 قانون اساسی پاکستان فراهم سازد.
1439	politics	خیلی زود بعد از شروع درگیری ها، بریتانیا محاصره دریایی آلمان را آغاز کرد.
1239	entertainment	"او گفت به اساس یک ترانسکریپت کنفرانس خبر، ""او بسیار مقبول است و همچنان خیلی خوب میخواند""."
743	geography	جزایر کوک هیچ شهری ندارند اما از 15 جزیره مختلف تشکیل شده اند. اصلی ترین آنها راروتونگا (Rarotonga) و آیتوتاکی (Aitutaki) می باشد.
18	politics	تظاهرات در تمام جهان صورت گرفت، چندین تعقیب جنایی و رهبران هر دو دولت آیسلند و پاکستان استعفا دادند.
1344	science/technology	یونهای هایدروجن پروتونهایی هستند که الکترونهای آنها از آنها جدا شده است (زیرا اتومهای هایدروجن دارای یک پروتون و یک الکترون هستند).
688	travel	بازدید کنندگانی که زمانی محدود دارند بهتر است وقت خود را در جایی دیگر صرف کنند.
556	science/technology	اتم می تواند یکی از اجزای اساسی تمام مواد در نظر گرفته شود.
1645	science/technology	تقریباً مانند کشیدن یک گادی سنگین به بالای یک تپه. و با انقسام مجدد هسته مقداری از آن انرژی آزاد می شود.
907	science/technology	معمولاً پهنای باند بالاتر و خدمات با کیفیتتر ارائه می دهند. رمزگذاری شده اند و به این ترتیب جاسوسی از آنها دشوارتر است.
1071	politics	اما نخست وزیر، جان هاروارد گفته است؛ این اقدام فقط برای محافظت امکانات شفاخانه و رکود دولت تاسمانیا با پرداخت اضافی 45 میلیون دالر آسترلیایی است.
555	sports	ورزشکاران ممکن احساس کنند محصولی را حتی زمانی که آن محصول هیچ فایده واقعی ندارد ترجیح می دهند.
1203	health	قبل از رسیدن قوا، هیتی از سال های ۱۸۰۰ بدینسو، با اینچنین مشکلات مربوط به مرض روبرو نشده بود.
58	politics	پولیس گفت لو پیکولو دست بالای دارد زیرا او دست راست پروونزانو در پالرمو بوده است و تجربه زیاد او سبب شده احترام رؤسای نسل قدیمی تر را بدست آورد چونکه آنها سیاست پروونرانو را در پایین نگه داشتن هر چه بیشتر برای قوت بخشیدن به قدرت شبکه ارتباطی خود را بدنبال می نمایند.
1764	travel	علاوه بر این، توجه داشته باشید که بوها، خرس ها و سایر حیوانات وحشی را به خود جذب می کنند، بنابراین از حمل یا پخت غذاهای معطر خودداری کرده و چادری پاکیزه داشته باشید.
195	sports	ماسی حد اقل تا اخیر فصل 2009 وقت اش است که باید موجود باشد.
1785	travel	رزرو پیش از وقت به مسافر آرامش ذهنی می دهد که پس از رسیدن به مقصد، جایی برای خواب خواهد داشت.
600	science/technology	عناصر و ترکیبات می توانند از یک حالت به حالت دیگر تبدیل شده و تغییر نکنند.
553	sports	دوش فاصله متوسط ورزشی نسبتاً ارزان است؛ با این حال، تصورات غلط بسیاری در مورد چند قطعه از تجهیزات مورد نیاز برای اشتراک وجود دارد.
1720	geography	این پارک 19,500 کیلومتر مربع مساحت دارد و به 14 ساحه زیستی مختلف تقسیم شده است که هر کدام حیات وحش متفاوتی را حمایت می کنند.
1622	geography	رودخانه آمازون دومین رودخانه طولانی و بزرگترین رودخانه روی زمین است. این دریا 8 برابر بیشتر نسبت به دومین رودخانه بزرگ دنیا آب حمل می کند.
1441	politics	بریتانیا آب های بین المللی را مین گذاری کرد تا از داخل شدن هر کشتی به تمام بخش های اقیانوس جلوگیری کند و حتی برای کشتی های بی طرف نیز خطر حساب میشد.
566	health	بینایی یا توانایی دیدن به اعضای حسی سیستم بینایی یا چشم ها وابسته می باشد.
1515	science/technology	ویژگی‌های متمایز انترنت از نظر روش کاربردها و سپاسگزاری‌ ها منتج به ابعاد اضافی شد.
585	science/technology	با این حال، تلسکوپ‌های واقعی اولین بار در اواخر قرن ۱۶ در اروپا ساخته شدند.
1689	geography	اوتاوا پایتخت جذاب و دو زبانه کانادا دارای مجموعه ای از گالری های هنری و موزیم ها می باشد که گذشته و حال کانادا را به نمایش می گذارند.
1256	health	ترکیب این کریستال ها با آنهای که در ادرار حیوانات متأثر شده پیدا شد یکسان بود زمانیکه توسط طیف نما فرو بنفش (FTIR) مقایسه شد.
60	science/technology	مدیر عامل اپل، استیو جابز، با قدم زدن روی استیژ و بیرون کردن آیفون از جیب پیراهن جینز خود، از این دستگاه رونمایی کرد.
32	sports	اینکه موتر های جلو الانسو در زیر موتر ایمنی برای تیل رفته بودند، او بسته را بمنظور پیروز شدن به موقعیت بهتر حرکت داد.
