index_id	category	text
797	technology	Якщо подорожуєте з ноутбуком чи планшетом, зберігайте копію в їхній пам'яті чи на диску (доступну без інтернету).
830	travel	У деяких міжнародних поїздах перевірки відбуваються, коли поїзд уже в дорозі, і ви повинні мати при собі дійсне посвідчення, коли сідаєте на такі поїзди.
150	business	Virgin Group сера Річарда Бренсона відхилила заявку на участь в конкурсі до націоналізації банку.
1806	travel	Деякі тварини, такі як слони й жирафи, схильні підходити близько до автомобілів, тож стандартне обладнання дозволить добре розглянути їх.
902	disasters	Торнадо — це стовп повітря із дуже низьким тиском, котрий, обертаючись, засмоктує навколишнє повітря всередину та вгору.
1225	sports	Дель Потро мав перевагу на початку другого сету, але й тут знадобилась процедура тай-брейку, коли рахунок став 6-6.
1342	science	Сік капусти змінює колір у залежності від того, наскільки кислотним чи основним (лужним) є хімікат.
1959	nature	Національний парк Плитвицькі озера сильно заріс лісом, в основному з буку, сосни та ялини і містить суміш альпійської та середземноморської рослинності.
341	business	"Що стосується ситуації з фінансами у світі, Сапатеро продовжив, сказавши, ""що фінансова система — це частина економіки, найважливіша її частина."
352	science	Поверхневий натяг виникає через те, що молекули води на її поверхні прив'язані одна до одної набагато сильніше, ніж до молекул повітря над ними.
448	nature	Кожного року десь у жовтні приблизно 1,5 мільйона травоїдних мандрують з північних пагорбів до південних рівнин за дощами, перетинаючи річку Мара.
386	politics	Король Седжонг був четвертим королем Династії Джосеон і є одним з найбільш високо поціновуваним.
1438	religion	Центральний орган церкви більше тисячі років знаходився у Римі, і така концентрація влади та грошей багато кого спонукала піддавати сумніву те, чи справді церква дотримувалася цього постулату.
394	politics	"Але Королівський флот все ще був набагато сильніший за Військово-морські сили Німеччини (""Кріґсмаріне"") і міг розгромити будь-який флот, який міг вторгнутися через Англійський канал."
1977	education	Немає потреби казати, що, якщо ви знаєте романську мову, вам буде легше вивчити португальську.
1719	nature	Національний парк Крюгера (КНП) розташовується на північному сході Південної Африки і тягнеться вздовж кордону Мозамбіку на сході, Зімбабве на півночі, а південним кордоном є Крокодиляча ріка.
29	crime	Іракська в'язниця Абу-Грейб була підпалена під час заворушень.
845	entertainment	"Однак в цей час існують визнані графіті-художники, заходи з графіті й ""правові"" стіни. Картини графіті в цьому контексті часто нагадують твори мистецтва, а не нерозбірливо намальованані ніки."
165	crime	Нападники в Мумбаї прибули на човні 26 листопада 2008 року, принісши з собою гранати, автоматичну зброю і вразивши безліч цілей, включаючи переповнену залізничну станцію Чхатрапаті-Шиваджи Термінус і знаменитий готель Тадж-Махал.
261	business	Раніше Нігерія оголосила, що планувала приєднатися до Африканської континентальної зони вільної торгівлі тиждень перед самітом.
531	sports	Звичайний раунд охоплює вісімнадцять лунок. Гравці зазвичай починають із першої лунки й закінчують на вісімнадцятій.
1599	nature	Мутації можуть мати безліч різних ефектів, залежно від типу мутації, значимості частки генетичного матеріалу і від того, чи являються зачеплені клітини клітинами зародкової лінії.
428	geography	Територія Туреччини складає більше 1600 кілометрів (1000 миль) у довжину та 800 км (500 миль) у ширину, і має приблизну форму прямокутника.
1206	health	Хемілтон підтвердила, що до лікарні університету Говарда пацієнт надійшов стабільним.
277	politics	Колишній губернатор штату Массачусетс Мітт Ромні у вівторок переміг у президентських праймеріз Республіканської партії у Флориді з понад 46 відсотками голосів.
2	disasters	Винищувач JAS 39C Gripen обрушився на злітно-посадкову смугу близько 9:30 ранку за місцевим часом (02:30 UTC) та вибухнув, внаслідок чого аеропорт закрив небо для комерційних рейсів.
719	geography	Домініканська Республіка (ісп. República Dominicana) — карибська країна, яка займає східну половину острова Еспаньйол, який вона розділяє з Гаїті.
324	geography	Шторм, що знаходиться приблизно за 3000 миль від Майамі, штат Флорида, має максимальну стійку швидкість вітру 40 миль на годину (64 км/год).
15	business	"""Панамські документи"" – це узагальнюючий термін для приблизно десяти мільйонів документів з панамської юридичної фірми ""Моссак Фонсека"", які потрапили до преси навесні 2016 року."
13	sports	Надаль набрав у матчі 88% очок, виграних у сітки, взявши 76 очок у першій подачі.
1276	crime	Обвинувачені іменуються Баба Канджар, Бхутха Канджар, Рампро Канджар, Газа Канджар і Вішну Канджар.
37	entertainment	Шоу PBS має більш ніж дві дюжини нагород Еммі, а його тривалість коротша тільки за Вулицю Сезам та Містер Роджерс Нейборгуд.
1192	health	Фотографа перевезли до Медичного Центру Рональда Рейгана Університету Каліфорнії, де він в подальшому помер.
1239	entertainment	"""Вона дуже симпатична і також досить гарно співає"", — сказав він згідно з текстом стенограми прес-конференції."
373	science	Як гравітація Іо вплинула б на мене? Стоячи на поверхні Іо, ви будете важити менше, ніж на Землі.
42	disasters	За словами синоптиків, шторм, розташований приблизно за 645 миль (1040 км) на захід від островів Кабо-Верде, швидше за все, розсіється, перш ніж почне загрожувати будь-яким ділянкам суші.
1780	travel	Багато поїздок на риф відбуваються цілий рік, і травми, викликані будь-якою з цих причин на рифі, зустрічаються рідко.
533	sports	Гра відбувається на траві. Трава навколо лунки підстригається коротше і називається ґрін.
167	politics	Напад дуже сильно напружив стосунки між Індією та Пакистаном.
57	crime	"За повідомленням Анса: ""Поліція була занепокоєна кількома ударами по високопоставленим особам, які, як вони боялись, могли перерости у повноцінну війну за спадкування."
1264	politics	Г'юн пішов у відставку і буде замінений у Кабінеті Едом Дейві ЧП. Очікується, що Норман Лемб ЧП займе місце міністра торгівлі і промисловості, яке звільняє Дейві.
460	entertainment	Більшість телевізорів зроблені таким чином, щоб подобатися широкій публіці.
1911	education	Особливою популярністю ця практика користується у випускників шкіл, дозволяючи їм зробити перерву на рік, не ставлячи під загрозу їх освіту.
1631	religion	Усі громадяни Ватикану — римсько-католики.
