index_id	category	text
431	geography	Turqui djaman la miniyé fan saba kôdjila: Kôdji Agéen térébéyôrô, Kôdji Fiman sanfè yôrô ani kôdji Mediterranéen dogouman yôrô.
403	science/technology	Lagèri daminin la o fanba tagamana kôgôdji sanfèla la, n'gua ina fô radari yiriwali damininna ani kèli lakika katimi djikônôn militèriw toun karabala ka taga dji dougouman ka o bali yéli ma.
1592	science/technology	I yafô Grèki loniya dôgôyala, Faragwela ka yé ko o ya filozofi ani scientifis lôni djourou tiguèra.
993	entertainment	Oh koffei, Oh kofféi, ninnin wagati tunmanan, tchèkagni ani kônonkagni obéyé, ni sanfè kuru mikônon nègui ani mu bènan skii kè samara lamani ani yiri tani.
755	entertainment	Hoteli nugu ye yoroye nafolo tigihu ani ma togoma mogo bena shi, ani toun be dumini gnuma kè ani touma dow la ani ka sufèla gnuma latimi.
1936	politics	San waga kélé ni kèmè kônondô ni bi-kônondô ni nani (1994) kônon, balawu mi gnaminèni yèrè kofô Transnistria djamana danli ma Moldovi djamana térébô fanfè mina yèrè tôgôra gouvèrènèman ani wori abolo n'ga ama long dounougnan forobaton djamanaw si boro.
1205	health	Danielle Lantagne, UN ta lonibaga ba do djangaro fila kè ro, we ko ko a daminan djonan bo ni kèlè la tiguè bagaw lé la.
1692	geography	nori fanfèla yôrô ba dowuman kè djama mayôrôyé ani ayôrôdow bé tukoonon yôrôyé, sigui téyi.
280	politics	Banbaga kolabênlaw tounko môgô bakêmê seguila Aliman dugubadôwla inafô Berlin, Cologne, Hamburg ni Hanover.
247	politics	Bara keila nounou kanka gouvernemen tchakedaw ni charia bara yôrô layiriwa Pakistan djamanan ka charia ba articli keiminfla ni binanni ni wolofla konnonan ra.
1439	politics	Sonni kèlè woulini kô fè, Angélétèri djamana ka dji kourounw bila ka Allimagni djamana bali.
1239	entertainment	“A tchekagni wa abesse donguirila fonnonila, aka ofô” kounafolidilaw gnanan ola djongonye transcripsion gnoumanna.
743	geography	Dougouba té Ïles Cook ayiwa a kèla ni djida yôrô tan ni lorou. Djida yôrô béré ba bé rarontonga ani Aitutaki.
18	politics	Mangan koun be dounia fanbè, ou ye môgô chaman minè kata ou kiti tchèliko la, ani Icelandi ni Pakistan djamana fila bèè kountiguiw k'aw yèrè séng'bô mârâ la.
1344	science/technology	Hydrogeni ionw ye protonw ye miw electronw bola ola (baw proton de kele ani electron de kele lebe bin hydrogeni missikara djarati man).
688	travel	Dounan minw waguati kôrô tô la, a ka fissa o man o yé o ka waguati tinmin yôrô gbèrè la.
556	science/technology	atomu be se ka ye komu nafamafɛn min be sɔrɔ fɛn bɛ kuru na kɛcogoya la.
1645	science/technology	Sougou dôw i'na fô wotoro gwiliman dô bori fo koulou sanfè. Kisè tchètchili tougou i ko be o barika dôw bila.
907	science/technology	O ka teli ka “bandwidth” ni mako kètchogo gnumangnuman di. Kodi be o kan tari môgô te se ka dogo ka filè ni nôgôya ye.
1071	politics	Nga Minisiri Gnamôgô John Howard ka fô ko kèwale kun tun ye ka dôgôtôrôso ya fenw tanga jango Tasmanian guvèrènèman ka nan dô bô o nafa ra ni Australie dolari miliyôn bi naani ni duru di li ye.
555	sports	Farikolognagwèlaw be se ka miri ko o be fen dô kanu hali ni tônô bèrè fohi te o fen tôgô la.
1203	health	Fôlô môgô tchienman nan, Haiti coungo to mantcha bana kolé foo kabini san 1800.
