index_id	category	text
431	geography	Turquía está arrodeado de mar polos tres costados: o mar Exeo ao oeste, o mar Negro ao norte e o mar Mediterráneo ao sur.
403	science/technology	Ao comezo da guerra desprazábanse fundamentalmente por enriba do mar, pero a medida que o radar comezou a perfeccionarse e ser máis preciso, os submarinos víronse obrigados a ir por debaixo da auga para evitar seren vistos.
1592	science/technology	A medida que a sabedoría dos gregos foi en declive, Occidente desapegouse das súas raíces filosóficas e científicas.
993	entertainment	Non obstante, durante o inverno amosan un tipo de beleza e encanto diferentes, con moitas das estacións de montaña cubertas por razoables cantidades de neve que ofrecen actividades como o esquí e o snowboarding.
755	entertainment	Era nestes hoteis onde os ricos e famosos do momento se aloxaban e, a miúdo, gozaban de comidas exquisitas e da vida nocturna.
1936	politics	En 1994, este conflito deu lugar á creación da autoproclamada República Transnistria no oeste de Moldova, que conta con goberno e moeda de seu, pero ningún país membro da ONU o recoñece.
1205	health	Danielle Lantagne, un experto da ONU nesa enfermidade, afirmou que o gromo probablemente estivo causado polos soldados das forzas de mantemento da paz.
1692	geography	Grandes zonas contra o norte apenas están poboadas e moitas son practicamente zonas salvaxes deshabitadas.
280	politics	Os organizadores da manifestación afirmaron que preto de 100 000 persoas acudiron en cidades alemás, como Berlín, Colonia, Hamburgo e Hanover.
247	politics	Estes axentes son responsables de facilitar servizos gobernamentais e xudiciais baixo o Artigo 247 da Constitución Paquistaní.
1439	politics	Inmediatamente despois do comezo das hostilidades, Gran Bretaña iniciou un bloqueo naval de Alemaña.
1239	entertainment	"""É moi riquiña e ademais canta con moito talento"", afirmou de acordo cunha transcrición da conferencia de prensa."
743	geography	Nas illas Cook non hai ningunha cidade, senón que simplemente se compoñen de 15 illas diferentes. As principais son Rarotonga e Aitutaki.
18	politics	Producíronse protestas a nivel mundial, numerosos procesos penais e os líderes dos gobernos de Islandia e Paquistán presentaron a súa dimisión.
1344	science/technology	Os ións de hidróxeno son protóns aos que se lles quitaron os electróns (xa que os átomos de hidróxeno compóñense dun protón e un electrón).
688	travel	Os visitantes con tempo escaso debería aproveitar para visitar outros lugares.
556	science/technology	O átomo pódese considerar un dos bloques de construción básicos de toda a materia.
1645	science/technology	Parecido a arrastrar un carro pesado costa arriba. Ao volver a dividir o núcleo, a continuación, libera parte desa enerxía.
907	science/technology	Normalmente, ofrecen un largo de banda máis grande e mellor calidade de servizo. Están cifradas para que resulte máis difícil espialas.
1071	politics	Non obstante, o primeiro ministro John Howard afirmou que, coa achega de 45 millóns de dólares australianos adicionais, a medida ten por finalidade unicamente evitar que as instalacións do hospital se vexan reducidas por parte do goberno tasmaniano.
555	sports	É posible que os atletas prefiran un produto aínda que este non lles proporcione ningún beneficio real.
1203	health	Previamente á chegada das tropas, Haití non tivera ningún problema relativo a esta enfermidade desde 1800.
58	politics	A policía afirmou que Lo Piccolo levaba a voz cantante, porque sempre fora o home de confianza de Provenzano en Palermo e ter maior experiencia gañoulle o respecto da vella xeración de xefes, mentres mantiñan a política de Provenzano de manter un perfil o máis baixo posible mentres fortalecía a súa rede de poder.
1764	travel	Ademais, debe terse en conta que os olores atraen aos osos e outros animais salvaxes, polo que se debe evitar levar ou cociñar alimentos que cheiren e manter limpo o lugar de acampada.
195	sports	Massa non correrá polo menos durante o resto que queda da tempada 2009.
1785	travel	Reservar con antelación ofrece tranquilidade ao viaxeiro ao saber que terá un sitio onde durmir unha vez chegado ao seu destino.
600	science/technology	Os elementos e os compostos poden pasar dun estado a outro sen cambios.
553	sports	As carreiras de media distancia constitúen un deporte relativamente económico; non obstante, existen moitas ideas falsas sobre as poucas pezas de equipamento necesarias para participar.
1720	geography	O parque abarca 19 500 km² e divídese en 14 ecozonas diferentes, cada unha delas mantendo diferente fauna e flora.
1622	geography	O río Amazonas é o segundo río máis longo e caudaloso da Terra. Leva 8 veces máis auga ca o volume do segundo río máis grande.
1441	politics	Gran Bretaña sementou as augas internacionais con minas para evitar que ningún barco entrase en áreas enteiras do océano, poñendo en perigo mesmo a barcos neutrais.
566	health	A visión ou a habilidade para ver depende dos órganos sensoriais do sistema visual ou ollos.
1515	science/technology	As características particulares de Internet levaron a dimensións adicionais no relativo ao enfoque dos usos e gratificacións.
585	science/technology	Con todo, os primeiros telescopios fiables producíronse en Europa contra finais do século XVI.
1689	geography	Ottawa é a adorable capital bilingüe de Canadá que posúe unha selección de galerías de arte e museos onde se pode contemplar o pasado e o presente do país.
1256	health	A composición deses cristais coincide cos que se atopan nos ouriños das mascotas afectadas cando se comparan mediante espectroscopia de infravermellos (FTIR).
60	science/technology	O director executivo de Apple, Steve Jobs, revelou o dispositivo tras subir ao escenario e sacar o iPhone do peto dos pantalóns vaqueiros.
32	sports	Cando os coches que ían por diante de Alonso entraron a recargar combustible co coche de seguridade, el púxose á cabeceira do grupo para facerse coa vitoria.
1411	politics	Durante a Guerra de Independencia, os trece estados crearon primeiro un goberno central débil (composto unicamente polo Congreso) baixo os Artigos da Confederación.
13	sports	Nadal acadou o 88 % dos puntos netos do partido ao gañar 76 puntos no seu primeiro servizo.
1941	travel	Os bulevares anchos, os edificios de frontais acristalados e modernos centros comerciais mestúranse entre tradicionais tellados de lousado vermello, o mercado do século XVIII e vellas mesquitas e igrexas, a pesar de que a cidade ten unha atmosfera máis propia da Europa mediterránea ca de Turquía tradicional.
732	sports	Whistler (a 1,5 horas en coche desde Vancouver) é caro, pero moi coñecido polas Olimpíadas de Inverno do 2010.
871	entertainment	Encha a súa casa cun aromático café pola mañá e unha relaxante infusión de macela pola noite.
886	geography	A Antártida é o lugar máis frío da Terra e rodea o Polo Sur.
362	science/technology	Transcorridos centos de horas de funcionamento, o filamento da lámpada finalmente quéimase e a lámpada deixa de funcionar.
1578	health	Consulte a etiqueta coas instrucións específicas de primeiros auxilios para ese veleno particular.
996	travel	En todos os casos debe facerse a reserva directamente por teléfono coa compañía aérea.
197	health	O presidente encóntrase en estado estable, pero continuará illado no seu fogar uns días máis.
460	entertainment	A maioría dos televisores están fabricados para agradar ao público en xeral.
154	geography	Dos aproximadamente 24 000 meteoritos coñecidos que caeron na Terra, só se demostrou a orixe marciana de preto de 34 deles.
1160	politics	Unha vez que os funcionarios verifican a identidade do votante, este introduce o sobre na urna e asina o rexistro de votantes.
1223	entertainment	A xira cancelouse despois de que o cantante Steven Tyler se lesionase ao caer do escenario durante unha actuación o día 5 de agosto.
54	politics	Peter Costello, o tesoureiro australiano e a persoa que con case toda probabilidade substituirá ao primeiro ministro John Howard como líder do partido liberal, declarou o seu apoio á industria enerxética nuclear en Australia.
7	politics	A protesta empezou arredor das once da noite, hora local (UTC+1), en Whitehall diante da entrada gardada pola policía a Downing Street, a residencia oficial do primeiro ministro.
1010	sports	USA Gymnastics apoia a carta do Comité Olímpico dos EE. UU. e acepta a imperiosa necesidade de que a familia olímpica fomente unha contorna segura para todas as atletas.
1174	sports	O resultado final foi unha vitoria dun punto, 21 a 20, o que puxo final á continuidade de vitorias de 15 partidos dos All Blacks.
1202	health	Segundo a demanda, o lixo xerado no campamento da ONU non estaba debidamente hixienizado, o que provocou que as bacterias se filtrasen ao afluente do río Artibonite, un dos máis grandes de Haití.
958	travel	Ningunha alianza aérea cobre os tres cruces oceánicos no hemisferio sur (e SkyTeam non cobre ningún deles).
354	science/technology	A coitela nun patín de esquí sobre xeo moderno ten un fío dobre cun oco cóncavo entre cada un. Ambos os dous fíos permiten un mellor agarre ao xeo, mesmo en posición inclinada.
