index_id	category	text
797	technology	لو كنت مسافر ومعاك كمبيوتر محمول أو جهاز لوحي، فخزن نسخة في ذاكرته أو قرصه (ممكن  توصلها بدون الإنترنت).
830	travel	في بعض القطارات اللي بتعدي الحدود، بيحصل تفتيش على القطار المتحرك ولازم يكون معانا هوية شخصية صالحة عشان نقدر نصعد واحد من القطارات.
150	business	مجموعة فيرجين التابعة للسير ريتشارد برانسون اتقدمت بطلب اترفض قبل تأميم البنك.
1806	travel	بعض الحيوانات، زي الفيلة والزراف، بتميل أنها تقرب بشكل قوي من العربيات والمعدات القياسية بتسمح بالمشاهدة الجيدة.
902	disasters	الإعصار هو هواء على شكل عمود دوار وبيكون ضغطه منخفض بشدة ويشفط الهواء اللي حواليه لجوه ولفوق.
1225	sports	ديل بوترو كان كسبان في بداية في المجموعة التانية، لكن احتاج يكسر التعادل فيها هي كمان بعد ما النتيجة بقت 6-6.
1342	science	لون عصير الملفوف بيتغير على حسب مدى حمضية المادة الكيميائية أو قلويتها.
1959	nature	الغابات الكثيفة بيبقى فيها منتزه بحيرات بليفيتش الوطني و الأساس بتاعه بيبقى أشجار الزان والتنوب والشوح، واللي بيميزه مزيج من نباتات الألب والبحر الأبيض المتوسط.
341	business	"بخصوص الوضع المالي العالمي، أكمل زاباتيرو قائلاً ""النظام المالي جزء من الاقتصاد ودا جزء جوهري."""
352	science	"خاصيّة ""التوتّر السّطحي"" بتحصل عشان جزيئات الماء اللي موجودة على سطح الماء بتنجذب بقوة لبعضها البعض أكثر ما بتنجذب لجزيئات الهوا فوقها."
448	nature	حوالي 1.5 مليون من الحيوانات العاشبة بيهاجروا في شهر أكتوبر كل سنة للسهول الموجودة في الجنوب وبيعبروا نهر مارا من التلال الشمالية عشان الأمطار.
386	politics	الملك سيجونغ كان الملك الرابع لأسرة جوسون، وكان واحد من الملوك اللي كان ليهم تقدير كبير.
1438	religion	السلطة المركزية بتاعة الكنيسة كانت في روما لأكثر من ألف سنة والتركيز ده بتاع القوة والفلوس خلى ناس كثير يتساءلوا اذا كانت العقيدة دي بتلاقي المطلوب.
394	politics	"لكن البحرية الملكية لحد دلوقتي أقوى كثير من البحرية الألمانية (""كريغسمارينه"") وكانت تقدر تدمر أي أسطول ممكن يقوم بالغزو، ويجي من القناة الإنجليزية."
1977	education	من غير ما تقول، لو بتعرف اللغة الرومانسية دا هيسهل عليك تعلّم اللغة البرتغاليّة.
1719	nature	منتزه كروغر الوطني (KNP) موجود في شمال شرق جنوب إفريقيا، و بيمتد بالتوازي مع حدود موزمبيق في الشرق، وزيمبابوي في الشمال، وفي الجنوب نهر كروكودايل.
29	crime	ولعوا في سجن أبو غريب العراقي خلال أعمال شغب.
845	entertainment	"رغم كده، دلوقتي فيه فنانين متمكنين فى الرسم على الجدران، وفيه كمان فعاليات عشان الكتابة على الجدران وكمان الجدران ""القانونية"" . وفي السياق ده في الغالب لوحات الكتابة على الجدران بتشبه أعمال فنية أكثر ما تشبه علامات غير مفهومة."
165	crime	مفجرو مومباي وصلوا عن طريق مركب في 26 نوفمبر 2008، جايبين معاهم قنابل يدوية وأسلحة آلية وضربوا أهداف كتير منها خط سكة حديد شاتراباتي شيفاجي الزحمة وفندق تاج محل المشهور.
261	business	نيجيريا قالت في وقت سابق أنها حاولت أنها تنضم إلى منطقة التجارة الحرة التابعة للقارة الإفريقية قبل ما القمة تنعقد بأسبوع.
531	sports	في الجولة العادية بيتلعب تمنتاشر حفرة لأن اللاعبين في العادي بيبدأوا من أول حفرة في الملعب لحد الحفرة التمنتاشر.
1599	nature	الطفرات ممكن يكون ليها مجموعة من الآثار المختلفة، بحسب نوع الطفرة، وأهمية قطعة المادة الوراثيّة المتأثرة، ولو كانت الخلايا المتأثرة من خلايا الخط الجرثومي ولا لأ.
428	geography	طول منطقة تركيا بيوصل أكتر من 1600 كيلومتر (1000 ميل) وعرضها 800 كيلومتر (500 ميل) ولها هيئة شبه المستطيل.
1206	health	هاميلتون أكد أن مستشفى جامعة هوارد استقبلت المريض في وهو في حالة مستقرة.
277	politics	حاكم ولاية ماساتشوستس الي فات مت رومني فاز فى الانتخابات التمهيدية  الرئاسية للحزب الجمهوري في فلوريدا يوم الثلاث، بأكثر من ٤٦٪ من الأصوات.
2	disasters	طيارة جاس-39غربين اتحطمت على مدرج الساعة 9:30 الصبح تقريبًا بالتوقيت المحلي (0230 التوقيت العالمي الموحد) وانفجرت، ودا اتسبب أنهم يقفلوا المطار قدام الرحلات الجوية التجارية.
719	geography	جمهورية الدومينيكان (بالأسبانية: ريبوبليكا الدومينيكان) هي البلد الكاريبي اللي موجودة في النصف الشرقي من جزيرة هيسبانيولا، اللي بتشترك مع هايتي.
324	geography	الحقيقة أن العاصفة، اللي بتبعد 3,000 ميل تقريبا عن ميامي بفلوريدا اتعرضت لرياح قوية متواصلة وصلت أقصى سرعه ليها 40 ميل في الساعة أو 64 كم في الساعة.
15	business	وثائق بنما هو مصطلح شامل خاص بعشرة مليون وثيقة من شركة المحاماة البنمية موساك فونسيكا، اتسربت للصحافة في ربيع سنة 2016.
13	sports	نادال خد نقاط على الشبكة بنسبة 88% في المباراة، عشان يفوز بـ76 نقطة في الإرسال الأول.
1276	crime	أسماء المتهمين هم بابا كانجار، بوثا كانجا، رامبرو كانجار، غازا كانجار، وفيشنو كانجار.
37	entertainment	فاز برنامج بى بى اس بأكتر من عشرين جايزة ايمى وهو أقصر من سيسم ستريت ومستر روجرز نيبرهود.
1192	health	المصور اتنقل لمركز رونالد ريجان الطبي بجامعة كاليفورنيا ومات بعد كده.
1239	entertainment	"وقال ، حسب نص المؤتمر الصحفي: ""هى لطيفة جدا  وبتعرف تغنى كويس""."
373	science	إوزاي هتسحبني جاذبية أيو؟ لو وقفت على سطح أيو، وزنك هيبقى أقل من اللي هو عليه على الأرض.
42	disasters	في الغالب، هتنتهي العاصفة، اللي موجودة حوالي 645 ميل (1040 كم) غرب جزر الرأس الأخضر، قبل ما تهدد أي مناطق على اليابسة، زي ما بيقول خبراء التنبؤ المناخي.
1780	travel	كتير من الرحلات إلى الشعاب المرجانية بتكون طول السنة، ونادر ما بيبقى فيه إصابة للشعاب المرجانية لأي سبب.
533	sports	اللعبة بتتلعب على الحشيش ، الحشيش حوالين الحفرة بيتقص وبيسموه الأخضر.
167	politics	الهجوم خلي فيه توتر ضخم في العلاقات بين الهند وباكستان.
57	crime	"وزي ما قالت إذاعة ""أنسا إن الشّرطة خافت من وقوع عمليتين اغتيال تمس ناس كبيرة في البلد، ودا ممكن يسبب في نيران بين الورثة على الرياسة."
1264	politics	هوهن استقال وهيستبدلوه في مجلس الوزراء بعضو البرلمان إيد ديفي. متوقع أن عضو البرلمان نورمان لامب هياخد وظيفة وزير الأعمال اللي هيسيبها ديفي.
460	entertainment	أجهزة التلفاز معظمها بتتصنع بطريقة ترضي غالبية الجمهور.
1911	education	يتمتع الأمر ده بشعبية كبيرة بين الأشخاص إللي تركوا المدارس، لأنه بيسمح ليهم يقضوا عام قبل الالتحاق بالجامعة، بدون ما يحصل ضرر بتعليمهم.
1631	religion	سكان الفاتيكان كلهم من طايفة الروم الكاثوليك.
1997	religion	ممكن بالتأكيد أنك تفسر التقليد ده من وجهة نظر لاهوتية مسيحية، بس فيه احتمال أنه يكون طقس ديني لفصل الربيع والخصوبة من قبل زمن المسيحية.
142	sports	قرار رابطة الوطنية لكرة السلة جه بعد ختبار لاعب يوتا جاز إيجابي لفيروس كوفيد-19.
197	health	مفيش داعي للخوف عشان حالة الرئيس مستقرة، بس هيتعزل في بيته لعدة أيام.
107	geography	لما الكبسولة توصل الأرض وتدخل الغلاف الجوي، حوالي الساعة خمسة الصبح (بالتوقيت الشرقي)، فمتوقع أنها تقدم عرض ضوئي مثير عشان الناس في شمال كاليفورنيا وأوريجون ونيفادا ويوتا.
295	health	المروحيات أنقذت أفراد الطاقم اللي عددهم اتناشر وكانت الإصابة الوحيدة أنف مكسور.
342	business	"مررينا بأزمة مالية استمرت لمدة سنة، وكانت لحظاتها الأكتر صعوبة في الشهرين اللي فاتوا، وأعتقد أن الأسواق المالية بدأت دلوقتي تتعافى."""
365	technology	دا بسبب أن الكهرباء المتدفقة إلى المقبس إللي هو الجزء المعدني من المصباح ممكن تصيبك بصدمة كهربائية شديدة لو لمست الجزء الداخلي من المقبس أو القاعدة المعدنية للمصباح وهو لسه جزئي في المقبس.
268	crime	دي أول مرة تتم فيها إدانة عن طريق التشريع اللي حصل في سنة 2003 عشن يمنعوا وصول البريد الإلكتروني الجماعي، واللي معروف بردو باسم البريد المزعج، عن طريق إنهم بيوزعوه بشكل مش مرغوب فيه إلى صناديق بريد المستخدمين.
426	education	الأمير تشارلز كان هو أول فرد في العيلة الملكية في بريطانيا يكون معاه شهادة علمية.
1379	science	الفكين بتوعها الطوال كانوا متثبتين بأكتر من 70 سن زي الشفرات ومجموعة تانية في سقف فمها، ودا معناه أنه مفيش حل لأي شيء بيوقف في طريقها.
135	nature	قوى الطبيعة ممكن تدخل مع بعضها عشان تخلق ظروف مثاليّة تسمح للطحالب دي أن عددها يزيد بشكل كبير.
