index_id	category	text
797	technology	Su fekkee dangay tukki ak ordinatër wala tablet, dncal ab kopi c dnckaayam wal disk( nga mën c jot te nekkoo ci lënd gi)
830	travel	Ci yen jàllukaay diggante dëkk ak dëkk danuy set saxaa yi nekk di daw te da nga wara yor dentite bu baax sooy dug ci saxaar yooyule
150	business	Mboolo Sir Richard Branson's Virgin amonna njëgu jëndkat ngir bank woccuna bu njëkk bank biir réew mi.
1806	travel	Yenn rab yi mën nañu ñëw ba jege auto bi ngeen nekk, lu ci melni ñay yi (éléphant yi) ak girafe yi, kon fàww nga yenn jumtukaay yi ngir xool leen bu baax.
902	disasters	Tornade mooy ngelaw luy tibb ngelaw lu woyof li ko jege wëndeel ko jëme kaw.
1225	sports	Del Porto moo jiitu woon ci ñaareelu set bi, waaye loolu dafa lajoon itam tuuti tollole bimu àggee ci 6-6.
1342	science	Ndoxu supamé soppékuna mélokaan desna ci nan laasit (alkaline) simiki bi mel.
1959	nature	Bërëbu Plitvice Lakes national nekk na àll lool, rawatina ak ay xeetu garab yu bari yu mel ni yu àll yi ak yu naat yi.
341	business	Lu jeem ci tolluwayu komkom bi, Zapatero di weey di waxni ‘’mbiru koppar yi bénn wall la ci komkom bi, wall bu amsolo.
352	science	Tensiyong c kw ndox mi dafay am ndaxte molekul yi nekk ci kaw ndox dañuy xëcënte bu baax lu ëpp ci ni ñuy xëcantee ci molekul yi ci ngelaw li te tiim leen.
448	nature	At mu nekk suñu demee ba octobre, près de 1,5 million ci luy dundee ñax dañu dem ci suufi yi féte sud, dañuy jéggi dexu Mara, jaar ci colline yi féete nord ngir taw yi.
386	politics	Sejong, moo doonoon ñeenteelu buuru dynastie Joseon di kenn ci ñi ci gënoon am tur.
1438	religion	Njiit bi gëna ma ci jangu bi ci Rome la nekkoon lu toll ci ay junniy at te puwaar ak xaalis buñu boole foofu waraloon na ñuy laaj ndax dëppoo woon nañu ak pirinsip boobu.
394	politics	Waaye, Royal Navy moo gënoon am doole German Navy (“Kriegsmarine”) te mënoon naa yàq bépp bato invasion buñu yébbal ci English.
1977	education	Jarul wax, so mënee ab làkkbu waa Rom, dina gëna yomb ci yaw ngir jàng làkku purtugées.
1719	nature	Parc national bi tuddu Kruger (KNP) mingi nekk ci wàllu nord-est ci Afrik du Sud toppu froñceeru Mozambique ci penku bi, bu Zimbabwe ci bëj-gànnaar ak ci bëj saalum toppu Dexu Jasit (Crocodile) gi.
29	crime	Kaso Abu Ghraib bu Iraq taal nanu ko ba fa ab fippu amee.
845	entertainment	Waaye, ci jamono yii am na ay fentkati garaffiti yu fa sanc, ay xew-xewi graffiti ak ay miiru “yoon”. Ay pentiiri Graffiti ci jamono biñuy dajale liggéeyu fent yi te bayyi ginnaaw ay etiket yuñu mënul jang.
165	crime	Ci def congu gi agsi nanu ci gaal ci ñaar fukki fan ak juróom benn ci weeru Nowembar 2008, n indaale ay ndel, ay fetal te laal jubluwaay yu bare boole ci Gaaru saxaar buy bari nit bu Chhatrapati Shivaji ak Otelu Taj Mahal bu Siiw bi.
261	business	Nigeria waxoon na bu njëkk ni mebetna bokk ci AfCFTA ci biir ayubés bi jeem ci ndajémi.
531	sports	Fukk ak juroom gneti kamb amoonna ci pomu jar ci yoon, ak ay po kat yuy faral di door ci kamb gu njeek gi ci poomi té mujjé ci fukk ak juroom gnettél bi.
1599	nature	Coppite yi mën na am xeet jëf yu wuute sukkandiku ci xeet coppite, xëyma dog ci jumtukaayu ndono yàquna ak su fekke bërëb bu tabal yu yaqu yi moy buumu cosaan bërëb bu tabal.
428	geography	Suufuk Turkey ëpp na 1 600 kilometres (1 000 mi) ci guddaay ak 800 km (500 mi) ci yaatu waay, ak mélokaanu gnénti wét.
1206	health	Hamilton dëggal na ni hôpital universitaire Howard dalal ki tawat, te mingi am jàmm.
277	politics	Mitt Romney mii, doonoon Guvernër Massachusetts, gañena eleksioŋ yi fal njiitu réew ci etaa bu Floride, amna lu tollu 46% ci kart yi.
2	disasters	JAS 39C Gripen daanu na ci piste bi 9h30 jotee, méngoo ak (0230 UTC) ci waxtu dëkk bi ci la klaatee, ñu tere lépp luy vol commercial ci aeroport bi.
719	geography	Rëpibiliku Dominik (ci español: República Dominicana) réew bu nekk Caraïbes bu jël xaaj bi ci penku IiluHispaniola, bimu bokk ak Haïti
324	geography	Tawbi, nékk ci lutollook 3,000 miles ci Miami, Florida, amna ay gélaw yu 40 mph (64kph).
15	business	"""Keyiti Panama"" ab diiru parasol la ngir lu jege fukki miliyoŋi wayndare yu bawoo ci kabinet awoka bu Panama buñuy woowee Mossack Fonseca, buñu feeñal ci xibaar yi printemps 2016."
13	sports	Nadal moo jël 88% ci point net yi ci match bi, tax mu jël 76 point service bu njëkk bi.
1276	crime	Ni nu tuumaal Baba Kanjar, Bhutha Kanjar lanu ko tuddee, Rampron Kanjar, Gaza Kanjar ak Vishnu Kanjar.
37	entertainment	Emission PBS bi sargal nañu ko lu ëpp fukki yoon ak ñaar ci prix Emmy, te guddul ni Sesame Street and Mister Rogers 'Neighborhood.
1192	health	Nataalkaat bi yóbu nañu ko ca bërëb fajjukaay bu Ronald Reagan UCLA, fofula ñakke bàkkanam.
1239	entertainment	"""Yàlla mayna ko taar, waaye bu wayee itam nga yéemu, loolu lañu ni moom la wax ci conference ba."""
373	science	Nanla taxawayu lo dima xeeccé? Bo taxawé ci kaw lo, do diis dara nib o nékkon ci kaw suuf.
42	disasters	Tampet bi, nekk ci lu toll ci 646 mil (1040 km) ci soowu iilu Kap Weer, dafa melni luy nëbbu laata ñuy tiitël benn barab bu ci suuf si, loolu la séntukat yi wax.
1780	travel	Tukki yu bare danu len di def ci xeer yi ci biir at mi, te gaañu gaañu yi ndax xeer yooyu bariwul.
533	sports	Po mi ci ñax bi la amé, ak ñax bi ci wétu kamb gi ñu dagg ko tuuti té diko woowé wéert bi.
167	politics	Songu bi indi na xall bu rëy ci diggante Indë ak Pakistaan.
57	crime	Bugnu sukka ndiko ci Ansa, ‘’takkdér yi tax nagnu ci gnaari jamarlo yu tang ragalnagnu mu indi xééxu ndono.
1264	politics	Huhne bayyi na liggéeyam te Ed Davey MP moo koy wuutu ci Cabinet bi. Norman Lamb MP lañuy jàppoon ni moo wara liigéeyu Ministeer bi yor wàllu Liggéey bi Davey dafay bayyi.
460	entertainment	Télé yu bari neex nit yi moolén taxa jóg.
1911	education	Lii siw na ci gni bayi lecol, dey tax niu am at ci biti bala iniwersité, té du yaaq sen njang.
1631	religion	Niti dëkku Vatikan ay Katolik Roman lañu.
1997	religion	Am na ci lu leer njàngat bu tegu ci wàllu gëstu katolik yi ngir indi ay leeral ci aada jiile, wante mën na nekk lu jiitu Juddu katolik ak aaada njoreef.
142	sports	Ndogalu NBA mi ngi am Ginaawa nu ceytoo benn jongantekat bu Utah Jazz mu am Korona-19 wirus.
197	health	Bëgg bëggu njiitu réew mi yamamaay na, tamit dina ñu ko bér ci këram ci ay fan yu beeri.
107	geography	Ba kël ga agsee ci Suuf sit e dug ndéneer gi, ci boori juróomi waxtu ci suba (waxtu wa penku), xaar nanu ko mu def ab wone leraay ngir niti Kaliforni bi bët gannaar, Oregon, Nevada, ak Utah.
295	health	Elikopteer bi wàllu na ñu bari ñu nekkoon ci gaal gi, kenn ci ñoom kese la ci bakkanam toj.
342	business	Am nañu kirisu xaalis bu def lu toll ci at, bi amoon ay jamono yu metti lool ci ñaari weer yu mujj yi, te yaakaar naa ni léegi màrse koppar yi dañuy tambalee delluwaat fiñu nekkoon.”
365	technology	Lii mootax kuraŋ bi di dem ci biir duy bi fa pacc weñ bu toogu yi mën nala mass bo laale cibiir duuy bi wala naawu cosaan weñ bi te boba da bokk ci duuy bi.
268	crime	Bi mooy bi njëkk bénn gëm gëm amoon ci liy yoon ci atum 2003 ngir wattu bataaxal yu amul njariñ yi, ñu gën ko xam ci spam, dale ko ci joxé bu kénn bugul jëm ci boyétu nit yi.
426	education	Charles moo nekkoon ki njëkka bokk ci Njabootu British Royal kuñu jox lijaasa.
1379	science	Nganmam yu guddu yi amonna lu eepp juroom gnaar fukki beegn yu gnaw, ak yénéén ci kaw ci gémign gi, diwané ni kufa dug do reec.
135	nature	Ndogali sunu boroom yu baax mën na waral màggug algues yi gaaw, te bari ba yegg fu ñu xalaatee wul woon.
1437	religion	Benn ci principe yu kercen yi mooy alal bi dañ ko wara jëfandikoo ngir wàññi coonoy ñàkk te xaalisi jangu yi ngir loolu kese lañ koy jëfandikoo.
1687	education	Blogging ab jumtukaay la buy xalaatloo ab lëkkaloo te ñaax ndongo yi ñu yokk seeni njang ba romb bis yuñu daan faral di jàng.
1166	entertainment	"Sitewebu radio bi dafa jàppee xew mi ni ""théâtre radio kom nañu ko daan amalee bu njëkk, ci anamu geek jéggi dayo!"""
