index_id	category	text
431	geography	Turki̱ caa go̱l ɛ bar geeknikɛ da̱ŋdiɔ̱k: jɛn Bar Aegean kui̱c caam,kɛ jɛn Bar Blak nhiam kɛnɛ jɛn Bar Mɛdi̱tɛrɛnian jɔɔkdɛ.
403	science/technology	Ni kɛ tuk köör laa jälkɛ kɛ wi̱c pi̱i̱ni̱ bäpdiit, duundɛ ɣöö kɛ gua̱th ee caa rɛdaar ben tok kɛ lätni̱ kä cɛ ben raŋ cuɛ tha̱bmari̱i̱ni̱ jak kä ɣöö bikɛ ja̱l kɛ piny pi̱i̱ni̱ kɛ ɣöö /caa kɛ bi̱ kulɛ nɛn.
1592	science/technology	Cie̱ mëë ci̱ cär ji̱ gi̱ri̱k wä piny,ci̱ cam ɣɔaa rɔ ŋok kä nyin Gi̱ri̱k kɛ tää cärä kɛnɛ tuk thaanyä.
993	entertainment	Cäŋ ni̱ ɣöö nɔ, tekɛn kɛ gɔy ti̱ ŋuan kä bɛɛr naath kɛ jiɔm, kɛ ɣöö la tilic mi̱ di̱i̱t cua pɛn gua̱thni̱ ti̱ kä jɛn ɣi̱ll ithtecin kä laa cua tee kɛɛ ŋääri̱ cetkɛ ca̱a̱t wi̱i̱c tilicä kɛnɛ ca̱a̱t kɛɛ pat.
755	entertainment	Kɛn ɣo̱teeli̱ tɔ̱tɔ̱ ci̱ kɛ kɔn ria̱ŋ ɛ lɔ̱ŋ kɛnɛ ta̱a̱ gäcä kɛ ni̱n tee kɔn, kä ni̱ ciaŋ laa tekɛ kɛ gua̱th mieth ti̱ gɔw kɛnɛ ta̱a̱ ŋa̱a̱ri̱ wa̱r.
1936	politics	Kɛɛ 1994, jɛn gak ɛmɔ cɛɛ jak kä ɣöö baa Wec Tra̱nthni̱thtra cak min go̱o̱r ɣöö baa wec kärɔa kui̱c cueec Möldöba, min te kɛ kumɛdɛ kɛnɛ yio̱wkɛ duundɛ ɣöö ŋotdɛ thiɛlɛ wec kɛl kä UN mi̱ ci̱ jɛ ŋic.
1205	health	Dɛnhial Lantagne, läät jua̱thni UN mi di̱i̱t, latdɛ jɛ ɛn ɣöö juey dɔ̱ŋ no̱o̱ŋɛ nɛy tëë latkɛ mal.
1692	geography	Gua̱th ti̱ di̱i̱t pe̱k nhiam ɣɔaa dak ji̱kɛ kä tha̱a̱ŋdɛ ɛ dɔr baaŋ mi̱ /caa ciɛŋ.
280	politics	Nɛy tin jakɛ naath kä wä wi̱c caarä lar kɛ jɛ ɛn ɣöö ci nɛy ti cuɔpkɛ 100,000 wä wi̱c caarä kä wi̱i̱c Jɛ̈rmani ce̱tkɛ Ba̱r-liin, kɔlɔg-nɛ, Ɣa̱m-ba̱a̱g, amäni Ɣa̱nɔ-bɛr.
247	politics	Kɛn kua̱r kumɛ ti̱ti̱ tekɛ kɛ lua̱ŋ kɛ luäkdiɛn kɛ kumɛ kɛnɛ ji̱ ŋuɔ̱tni rɛy matdä ruac ëë ca mat mi te kä Ŋut in 247 kä Pakith-tan.
1439	politics	kɛ pɛ̈th kɛ kɔr kä mëë ci̱ thiɛl mälä te wa̱nɔ, Bri̱ti̱c cuɛ tok kɛ mi̱ gäkä duɔ̱ɔ̱p di̱ënyni̱ Jiɛrman.
1239	entertainment	"""Ɛ nyami gɔa mi te maan kä ŋäcɛ tuar ni gɔa, bä,"" laarɛ jɛ kɛ kui̱ ruac mi cɛ liŋ rɛy lääri."
