index_id	category	text
797	technology	Nếu mang theo máy tính xách tay hoặc máy tính bảng khi đi lại, hãy lưu trữ bản sao chép vào bộ nhớ máy hoặc đĩa (có thể truy cập mà không có Internet).
830	travel	Trên một số chuyến tàu xuyên biên giới, việc kiểm tra sẽ được thực hiện trên tàu đang chạy và bạn cần mang theo Chứng minh thư hợp lệ khi lên một trong những chuyến tàu này.
150	business	Tập đoàn Virgin của Ngài Richard Branson đã bị từ chối một bản đấu giá cho ngân hàng trước khi ngân hàng bị quốc hữu hóa.
1806	travel	Một số loài động vật như voi và hươu cao cổ thường hay lại gần xe và chỉ với các dụng cụ bình thường chúng ta cũng sẽ quan sát một cách dễ dàng.
902	disasters	Lốc xoáy là cột không khí có áp suất thấp xoay tròn hút không khí xung quanh vào trong và hướng lên trên.
1225	sports	Del Potro có ưu thế sớm trong set thứ hai, tuy nhiên thời gian nghỉ giải lao khá ít sau khi đạt tỷ số 6-6.
1342	science	Nước rau bắp cải đổi màu theo nồng độ axit hoặc bazơ (kiềm) của hoá chất.
1959	nature	Công viên quốc gia Plitvice Lakes có khu rừng rậm rạp, chủ yếu là cây sồi, cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng Alps và Địa Trung Hải.
341	business	Về vấn đề tình hình tài chính toàn cầu, Zapatero tiếp tục nói rằng “hệ thống tài chính là một phần của kinh tế, một phần quan trọng.
352	science	Sức căng bề mặt xảy ra do lực hấp dẫn giữa các phân tử nước trên bề mặt nước lớn hơn so với lực hấp dẫn với các phân tử khí phía trên chúng.
448	nature	Hàng năm vào tháng Mười, gần 1,5 triệu động vật ăn cỏ tiến về phía đồng bằng phía Nam, băng qua Sông Mara, từ những ngon đồi phía Bắc để đón những cơn mưa.
386	politics	Vua Sejong là vua thứ tư trong Triều đại Joseon và là một trong những vị vua được kính trọng nhất.
1438	religion	Cơ quan trung ương của giáo hội đã tọa lạc ở Rome hơn một ngàn năm qua và sự tập trung quyền lực và tiền bạc này khiến nhiều người thắc mắc là liệu giáo lý nói trên có được tuân theo hay không.
394	politics	Nhưng Hải quân Hoàng gia vẫn mạnh hơn nhiều so với Hải quân Đức (“Kriegsmarine”) và có thể đã phá hủy bất kỳ hạm đội xâm lược nào di chuyển qua Eo biển Anh.
1977	education	Hiển nhiên, nếu bạn biết một ngôn ngữ La Mã, bạn sẽ dễ dàng học Tiếng Bồ Đào Nha.
1719	nature	Công viên quốc gia Kruger National Park (KNP) nằm ở phía đông bắc của Nam Phi và chạy dọc theo biên giới Mozambique ở phía đông, Zimbabwe ở phía bắc, và biên giới phía nam là sông Crocodile River.
29	crime	Nhà tù Abu Ghraib của Iraq đã bị đốt cháy trong cuộc bạo loạn.
845	entertainment	"Tuy nhiên ngày nay đã có những nghệ sĩ graffiti, những sự kiện graffiti và những bức tường ""hợp pháp"" được tạo nên. Các bức tranh graffiti trong bối cảnh này thường giống với các tác phẩm nghệ thuật hơn là các cụm từ không thể đọc được."
