index_id	category	text
797	technology	Ka ceļojit ar portativū datoru voi planšetdatoru, saglobojit kopeju tuo atmiņā voi diskā (daīmama bez škārsteikla).
830	travel	Dažūs puorrūbežu viļcīņūs puorbaudis teik veiktys braucūšā viļcīnī, i jums, kod kuopat vydā viļcīnī, juobyut dereigai ID.
150	business	Sera Ričarda Brensona Virgin Group pīduovuojums par banku tyka nūraideits pyrma bankys nacionalizacejis.
1806	travel	Daži dzeivinīki, par pīmāru, zylūni i žirafis, mādz tyvuotīs mašynom, i standarta apreikuojums ļaus labi redzēt.
902	disasters	Tornado ir cīši zama spīdīņa gaisa rotejūša kolonna, kas īsyuc apleicejū gaisu iz īšku i iz augšu.
1225	sports	Del Potro beja agrs puorsvors ūtrajā setā, tok ari tam beja vajadzeigs naizškierts breiks piec rezultata 6:6 .
1342	science	Kuopustu sula maina kruosu atkareibā nu tuo, cik skuoba voi baziska (suormaina) ir kimiskuo vīla.
1959	nature	Plitvicis azaru nacionalais parks ir cīši mežains, puorsvorā ar dyžskobuoržim, eglem i bolteglem, i tymā ir Alpu i Vydsjiurys vegetacejis sajaukums.
341	business	"Runojūt par globalū finanšu situaceju, Zapatero turpynuoja, sokūt, ka ""finanšu sistema ir ekonomikys sastuovdaļa, byutiska daļa."
352	science	Viersmys spraigums rūnās deļtam, ka iudiņa molekulys iudiņa vierspusē teik pīsaisteitys vīna ūtrai vairuok nakai viers tūs asūšajom gaisa molekulom.
448	nature	Kotru godu ap oktobri leita deļ apmāram 1,5 miļjoni zuolāduoju, škārsojūt Mara upi, nu zīmeļu pakolnim dūdās iz dīnvydu leidzonumim.
386	politics	Karaļs Sedžongs beja catūrtais Džosonu dinastejis karaļs i vīns nu vysaugstuok nūvārtātuokajim.
1438	religion	Bazneicys centraluo vara vaira nakai tyukstūša godu beja Rūmā, i itei varys i naudys koncentraceja izraiseja daudzus vaicuojumus, voi itys pryncyps ir īvāruots.
394	politics	"Tok Karaliskuo flote vys vēļ beja daudz spieceiguoka par Vuocejis floti (""Kriegsmarine"") i varēja iznycynuot sevkuru ībrukuma floti, kas tyka nūsyuteita puori Lamanša šaurumam."
1977	education	Līki saceit, ka, zynūt romaņu volūdu, byus vīgļuok īsavuiceit portugaļu volūdu.
1719	nature	Krīgera Nacionalais parks (KNP) atsarūn Dīnvydafrikys zīmeļaustrumūs i īt gar Mozambikys rūbežu austrumūs, Zimbabvis rūbežu zīmeļūs, i dīnvydu rūbeža ir Krokodilu upe.
29	crime	Irakys Abū Graibys cītums tyka aizdadzynuots namīru laikā.
845	entertainment	"Tok myusu dīnuos ir vyspuoratzeiti grafiti muokslinīki, grafiti pasuokumi i ""legaluos"" sīnys. Grafiti zeimiejumi itymā gadīnī bīži atguodynoj muokslys dorbus, navys nasalosamys atzeimis."
165	crime	Mumbajā uzbrucieji īsaroda ar laivu 2008. goda 26. novembrī, jamūt sev leidza granatys, automatiskūs īrūčus, i truopēja vairuokim mierkim, tymā skaitā puorpiļdeitajai Chhatrapati Shivaji Terminus dzeļžaceļa stacejai i slovanajai Tadžmahalys vīsneicai.
261	business	Nigereja īprīšk paziņuoja, ka planavoj pīsavīnuot AfCFTA nedeļu pyrma samita.
531	sports	Ostoņpadsmit bedreitis teik izspālātys parostuo raunda laikā, spālātuojim parosti suokūt nu pyrmuos bedreitis laukumā, beidzūt ar astoņpadsmytū.
