index_id	category	text
797	technology	Kui reisite süle- või tahvelarvutiga, siis talletage koopia selle kettale või mälukaardile (juurdepääsetav ilma internetita).
830	travel	Mõnes piiriüleses rongis viiakse kontrollid läbi liikuvas rongis ja ühte neist rongidest sisenemisel peaks teil olema kaasas kehtiv isikutunnistus.
150	business	Enne panga riigistamist lükati tagasi Sir Richard Bransoni ettevõtte Virgin Group pakkumine pangale.
1806	travel	Mõned loomad, nagu elevandid ja kaelkirjakud, tulevad autode lähedale ja nende vaatlemiseks piisab standardvarustusest.
902	disasters	Tornaado on väga madala rõhuga pöörleva õhu sammas, mis imeb ümbritsevat õhku sisse ja ülespoole.
1225	sports	Del Potrol oli teise mängu alguses eelis, kuid ka selles setis jõuti lõpuks seisu 6:6 ja tuli teha kiire lõppmäng.
1342	science	Kapsamahl muudab värvi olenevalt sellest, kui happeline või aluseline (leeliseline) see kemikaal on.
1959	nature	Plitvice järvede rahvuspark on kaetud tihedate metsadega, põhiliselt pöökide, kuuskede ja nulgedega, ning seal kasvab mägi- ja vahemeretaimestike segu.
341	business	Zapatero jätkas ülemaailmse finantsolukorra teemal, öeldes: „finantssüsteem on majanduse osa – ülioluline osa.
352	science	Pindpinevus tekib seetõttu, et pinna juures olevad veemolekulid tõmbuvad üksteise poole tugevamini  kui nende kohal olevate õhumolekulide poole.
448	nature	Igal aastal rändavad oktoobri paiku umbes 1,5 miljonit rohusööjat vihmade tõttu põhjapoolsetest mägedest lõunapoolsetele aladele, ületades Mara jõe.
386	politics	Kuningas Sejong oli Joseoni dünastia neljas kuningas ja ta on üks kõige kõrgemalt hinnatud kuningaid.
1438	religion	Kirikliku võimu kese oli üle tuhande aasta olnud Roomas ning see võimu ja raha koondumine tekitas paljudes küsimuse, kas sellest põhimõttest peeti kinni.
394	politics	Kuid kuninglik merevägi oli ikka palju tugevam, kui Saksa merevägi (Kriegsmarine), ja oleks hävitanud iga üle La Manche'i väina saadetud sissetungijate laevastiku.
1977	education	On ütlematagi selge, et kui tead mõnda romaani keelt, on sul portugali keelt lihtsam õppida.
1719	nature	Krügeri rahvuspark (KRP) asub Lõuna-Aafrika kirdeosas ja kulgeb piki Mosambiigi piiri idas,  põhjapool asub Zimbabwe ja lõunapiiriks on krokodillijõgi (Crocodile River).
29	crime	Iraagi Abu Ghraibi vangla pandi mässu käigus põlema.
845	entertainment	Kuid tänapäeval on olemas grafitikunstnikud ja -üritused ning legaalsed grafitiseinad. Selles kontekstis meenutavad grafitijoonistused sageli rohkem kunstiteoseid kui ebaseaduslikke märgiseid.
165	crime	Mumbai ründajad saabusid paadiga 26. novembril 2008, tuues endaga granaate ja automaatrelvi, ning tabasid mitut sihtmärki, sealhulgas rahvarikast Chhatrapati Shivaji Terminuse raudteejaama ning kuulsat Taj Mahali hotelli.
261	business	Eelnevalt teatas Nigeeria, et plaanib ühineda Aafrika Mandri Vabakaubanduspiirkonnaga (AfCFTA) tippkohtumisele eelneval nädalal.
531	sports	Tavapärane mänguring hõlmab 18 auku, seejuures alustavad mängijad tavaliselt raja esimese augu juurest ja lõpetavad 18. juures.
1599	nature	Mutatsioonidel võib olla eri mõjusid olenevalt mutatsiooni tüübist, mõjutatud geneetilise materjali tähtsusest ja sellest, kas mõjutatud rakud on iduteeliini rakud.
428	geography	Türgi territoorium on üle 1600 kilomeetri (1000 miili) pikk ja 800 km (500 miili) lai ning umbes ristkülikukujuline.
1206	health	Hamilton kinnitas, et Howardi ülikooli kliinikum võttis patsiendi ravile stabiilses seisundis.
277	politics	Massachusettsi endine kuberner Mitt Romney võitis teisipäeval Florida vabariikliku partei eelvalimised, saades üle 46 protsendi häältest.
2	disasters	Õhusõiduk JAS 39 C Gripen lendas vastu maandumisrada kohaliku aja järgi umbes 9.30 hommikul (02.30 UTC) ja plahvatas, sulgedes lennujaama kommertslendudele.
719	geography	Dominikaani Vabariik (Hispaania keeles: República Dominicana) on Kariibi mere riik, mis katab Hispaniola saare (mida riik jagab Haitiga) idapoolset osa
324	geography	3000 miili kaugusel Miamist (Florida) asuva tormi suurim püsiv tuulekiirus on 40 miili tunnis (64 km/h).
15	business	"""""""Panama dokumendid"""" on üldtermin, mis tähistab Panama advokaadibüroo Mossack Fonseca umbes kümmet miljonit dokumenti, mis 2016. aasta kevadel ajakirjandusse lekkisid."""
13	sports	Nadal kogus matšis 88% netopunktidest, võites esimese serviga 76 punkti.
1276	crime	Süüdistatavate nimed on Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar ja Vishnu Kanjar.
37	entertainment	PBS-i sarjal on rohkem kui kaks tosinat Emmy auhinda ja sellest kauem on kestnud vaid sarjad „Sesame Street” ja „Mister Rogers' Neighborhood”.
1192	health	Fotograaf viidi Ronald Reagani UCLA haiglasse, kus ta peagi suri.
1239	entertainment	„Ta on väga armas ja laulab ka päris hästi,” sõnas ta pressikonverentsi transkripti kohaselt.
373	science	Kuidas Io gravitatsioon mulle mõjuks? Kui seisaksite Io pinnal, kaaluksite vähem kui Maal.
42	disasters	„Torm, mis asub 645 miili (1040 km) Roheneemesaartest läänes, hajub suure tõenäosusega enne seda, kui ohustab ühtegi maa-ala,” ütleb ennustaja.
1780	travel	Korallrifi juurde tehakse kogu aasta jooksul palju reise ja seda, et mõni neist korallrifi juures vigastusi põhjustaks, juhtub harva.
533	sports	Mängu mängitakse murul ja augu ümber olev muru niidetakse lühemaks ning seda nimetatakse puttamisgriiniks.
167	politics	Rünnak tekitas India ja Pakistani suhetes suuri pingeid.
57	crime	Ansa sõnul „tegid politseile muret paari tipptegija mõrvad, kuna nad kartsid, et see võib käivitada täiemahulise pärilussõja.
