index_id	category	text
797	technology	གལ་ཏེ་ལག་འཁྱེར་གློག་ཀླད་དམ་ཊེབ་ལེཊ་མཉམ་འཁྱེར་བྱ་གྱི་ཡོད་ཚེ་དེའི་ནང་གི་ཡིག་ཆ་གཉར་སར་ཡིག་ཆའི་ངོ་བཤུས་ཀྱི་འཇོག་དགོས། (དྲ་རྒྱ་མེད་པར་ཡང་ལེན་ཐུབ་པ་ཞིག)
830	travel	ས་མཚམས་བརྒལ་བ་ཁ་ཤས་ཀྱི་ནང་མེ་འཁོར་རྟོག་ཞིབ་དེ་མེ་འཁོར་འགྲོ་བཞིན་པའི་སྐབས་བྱེད་ཀྱི་ཡོད་པ་དང་གལ་ཏེ་ཁྱེད་རང་དེ་ལྟ་བུའི་མེ་འཁོར་ནང་འགྲུལ་བཞུད་བྱེད་དུས་ངོས་འཛིན་ལག་འཁྱེར་ཁྲིམས་མཐུན་ཞིག་དགོས་རེད།
150	business	དངུལ་ཁང་གི་གཞུང་འཛིན་དུ་གྱུར་ཡག་གི་སྔོན་ལ་རིཇརྡ྄་བྲན྄སཱོན྄་ཀྱི་རུ་ཁག་གི་འདོམས་པ་ངོས་ལེན་མ་བྱས།
1806	travel	སེམས་ཅན་འགའ་ཞིག་སྟེ་དཔེར་ན་གླང་ཆེན་དང་ཤ་བ་སྐྱེ་རིང་དག་ཀྭར་གྱི་ཉེ་འགྲམ་དུ་ཡོང་ཐབས་བྱེད་པ་དང་ཚད་ལྡན་གྱི་དཀོལ་ཆས་ཀྱིས་ལེགས་པོར་མཐོང་ཐུབ་པར་བྱེད་ཀྱི་ཡོད།
902	disasters	རླུང་འཚུབ་དྲག་པོ་ནི་གནོན་ཤུགས་ཧ་ཅང་དམའ་བའི་སྐུད་འཁེལ་ཀ་བ་ཞིག་ཡིན་པས། མཐའ་འཁོར་གྱི་མཁའ་དབུགས་ནང་དུ་འཇིབ་པ་རེད།
1225	sports	རིམ་པ་གཉིས་པའི་འགོ་སྟོད་ལ་གྲལ་པོཏོརོ་ལ་ཁེ་ཕན་ཐོབ་ཡོད། ཡིན་ནའང་རྗེས་ལ་བརྒྱ་ཆ་6དང་6འདྲ་མཉམ་ཆགས་པས་འདི་ལ་ཡང་ཐོབ་གཏན་འཁེལ་བའི་གསོབ་གཅིག་དགོས་ངེས་རེད།
1342	science	ལོ་འཁོར་པད་ཚལ་གྱི་ཁུ་བའི་ཚོན་མདོག་དེ་བཞིན་སྐྱུར་ཚྭའམ་(བུལ་ཏོག་)རྫས་འགྱུར་གྱི་ལས་ཀ་ཅི་བྱེད་མིན་ལ་གཞིགས་ནས་འགྱུར་བ་འགྲོ་གི་རེད།
1959	nature	རྒྱལ་ཁབ་སྤྱི་གླིང་དུ་ནགས་ཚལ་ཧ་ཅང་ཆེན་པོ་ཡོད་པ་དང་། གཙོ་བོ་ནི་སྦྲང་མ་དང་། སྔོ་ཚལ། མེ་ཤིང་བཅས་ཡོད་པ་མ་ཟད། རི་མཐོའི་སྔོ་ཁེབས་དང་ས་དབུས་རྒྱ་མཚོའི་སྔོ་ཁེབས་མཉམ་བསྲེས་བྱས་ཡོད།
341	business	"འཛམ་གླིང་གི་དཔལ་འབྱོར་གནས་བབས་ནི། ཛ་པ་ཊི་རི་ཡིས་མུ་མཐུད་བཤད་དོན། ""རྩིས་ལོའི་འགྲོ་ལུགས་ནི་དཔལ་འབྱོར་གྱི་ཆ་ཤས་ཤིག་རེད། ཆ་ཤས་གལ་ཆེན་ཞིག་རེད།"
352	science	ཁ་ངོས་ཀྱིས་ནུས་ཤུགས་དེ་བྱུང་རྐྱེན་ནི་ཆུ་ཁའི་རྡུལ་ཕྲན་རྣམས་ཕན་ཚུན་ཧ་ཅང་མཁྲེགས་པོར་འབྱར་ནས་ཡོད་ཅིང་དེ་དག་གི་རླུང་རྡུལ་ལས་ལྷག་པ་ཕན་ཚུན་མཁྲེགས་པོར་འབྱར་ནས་ཡོད།
