index_id	category	text
797	technology	Narékko jokka-jokka nappa’ engka laptop iyare'ga tablet, mattama’ mémangngi’ data’ta ri memori é (rekkua na naulléi irita namo’ de’gaga jaringang).
830	travel	èngka sesa inspeksi oto lintas batas lai pigau okko oto iyya lari sibawa tette mapunnai ID  valid sibawa idi narékko menre ri séddi oto.
150	business	Puang Richard Branson's Virgin Group marruntu' tawarang untu' bank iyae ciyai elo'na nasionalisasi bank.
1806	travel	Siare-are Olo’kolo’, mappada gaja nennia jarapa, lébbi mattujui maddeperi otoe nennia pakkakasa mabiasa maelo naweddingi pakkitang makanja'e.
902	disasters	Lasoanging iyyanaritu riaséng onrong pakkibbu anging iye maladdé'e patenre' mariawaé, Iyyaro miso'i angingnge ri sideppe'na lao ri laleng na lao ri ase'.
1225	sports	Engka accang napunnai Del Potro ri olona set keduae, tapi' parellu meto pappesaung yako lettuni 6 - 6 (ennang ennang).
1342	science	Jus kolu mappinra cora tergantung maga Iaro bahan kimia é macukka iyarega pong (basa).
1959	nature	Tamang Nasional tappareng Plitvice ale' mopa, lise'na pong aju cemara, na pong aju fir, engkato sicampuru'na pong aju Alpine na Mediterania.
341	business	"Passalenna situasi keuangang global, Zapatero napatterui makkéda majeppu ""sistem keuangang iyanaritu bageang polé ekonomi, bagéang iyyaro kaminang parellu."
352	science	Tegangang tompo' kajajiang nasaba’ molekul uwwaé ri tompo' uwwaé lebbi tattaré pada idi naiya pada aléna lao molekul hawa riyase na.
448	nature	Taung-taung kira-kira uleng Oktober narapi' 1,5 juta herbivora mallalengngi lao dataran selatan, mattèkka Sungai Mara,polè perbukitan utara untuk wettu pabosi.
386	politics	Arung Séjong iyanaritu arung nomoro’eppaé polé Dinasti Joséon na aléna sala séddinna liwa' ri puji' .
1438	religion	Otoritas pusat gereja engkai di Roma lebbi sisebbu taung ittana nennia pusat akuasangengngè nennia iya duiè maèga tau makkutana apakah terpenuhi mua iya prinsip è.
394	politics	"Tapi' tentara monroé ritasi' na arung é malessipi na tentarana Jerman (""Kriegsmarine"") na wedding diancuru'i ri invasi laingngé iya ri palettu' labeki Channelna Inggris."
1977	education	Dena' na paarellu, narekko idi missengi bahasa Roman, weddingi lebbi malomo lao ridi' untu' nagguru bahasa Portugis.
1719	nature	Taman Nasional Kruger (KNP) monro ri Timoro' Laut Afrika Selatan nennia mallampè ri sepanjang pallawangeng Mozambik ri alau', Zimbabwe ri yawang,nennia pallawangengna maniang yanaritu Salo' Buaja.
29	crime	Ritunui attarungkung Abu Ghraib ri Irak wettunna malleppo rusué.
845	entertainment	"Nékia, makkekkuaé engkana artis grafiti magello atuo-tuongna, engkatona acara-acarana sibawa renring ""legal"" wedding naoroi maggambara'.  Ri lalengna iyaé bicaraé, maggambara' grafiti biasanna riangga'i karya seni, tenia coré'-coré' dégaga bettuangna."
165	crime	Iya maneng Penumpangg e ri Mumbai polè  menre' kappala ri wuleng seppullo séddi tanggala' duappuloh enneng taung duasebbu arua, natiwi' ro grana'é , balili otomatisi' na pake tembak i ro targe'na ri onroang maèga e taunna ri stasiung kareta Apié Chhatrapati Shivaji na hotélé' makessing ede Taj Mahal.
261	business	Riolo purai mappau Nigeria makkéda maeloi naseng tama ri AFCFTA yako minggu maelo'ni mendre coppo'na.
531	sports	"Seppulo arua ""lobang"" riacculai akki ronde reguler è, na iyyaro pacculè maneng biasanna mappammula akki lobang pammulang è lettu akki lobang seppulo arua."
1599	nature	Mutasi naulléi engka manrupa-rupang pengarunna laingé polé jenis mutasinna, signifikansi bagiang materi genetik iyyaé ripengarui na magani sel iyya engka pengarunna iyyanritu sel garis germinal.
428	geography	Lampéna Turki lebbi 1600 kilométéré' (1000 mi) na 800 km lebba'na (500 mi), sibawa modélé' persegi lampé.
1206	health	Hamilton mappattentu lo Ruma Saki' lo ri Universitas Howard naakui lopasieng ede makessing i keadanna.
277	politics	Puro Gubernur Massachusetts Mitt Romney pakalai pilei presiden Partai Republik wettunna ésso salasa le'biwi 46 persen pilei.
2	disasters	JAS 39C Gripen meddui ri landasangnge kira-kira riwettuna tette 9.30 ele e wettu ko lokasie (0230 UTC) na malleppo, na tutui pallutukkenna panumpang bandara e.
719	geography	Republik Dominika (Spanyol: Repùblica Dominicana) yanaritu negara Karibia iya monroè ri timur pulau Hispaniola, iya mabbagè wè ri Haiti.
324	geography	Makkuro 3,000 mil bélana iyaro badaié polé Miami, Florida, na narapi 40 mph (64 kph) lessinna.
15	business	Panama Papers ri artikang passalleng seppulo' juta dokumeng polè  rikantoro' Hukum Panama Mossack Fonseca, iya' boncoro ko mediae ri musim semi 2016.
13	sports	Nadal na pakkantongi 88% apeng mapaccing laleng mattanding sibawa pakenna 76 angka servis pammulae.
1276	crime	Iyero itandra'e asenna Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar sibaw Wisnu Kanjar.
37	entertainment	Acara PBS'e appunangi lebbi duallusing penghargaang Emmy, na wettunna lebbi maponco' dibandingkan Sesame Street na Mister Rongers' Neigborhood.
1192	health	Pappoto ri tiwi' lao ri Ronal Reagan UCLA Pusa'na Onroang Pabburaé, nappa na maté i.
1239	entertainment	Macokka ladde sibawa makanja carana makkelong, naseng riala pole ri Konferensi Pers e.
373	science	Pékkugi léwana ulengngé gettengki’? narékko tettongki’ ri tompo'na ulengngé , wedding makurang tane'é naiya ri tompo'na lino é.
42	disasters	Bare'e, iyaro èngka nna kurang lebbi 645 Miles (1040 Km), wettangna Pulau Cape Verde, padai ko elo' lennye' sebelum naruntui daratange. Naaseng Prakirawange.
1780	travel	Maéga laleng lao ri batu karangngé iya biasana riebbu éttana taung, na siseng malasai nasaba’ Iyyaro sala séddinna nasaba’ri polé riterumbué de’ jaji.
533	sports	Iya olahragaè riyase'na ki' aruè macculè nennia cèddèna kalibbongngè pura digoncing aruna nennia riasengngi green.
167	politics	Attikkngéng iyyaro engkaé  mattaro baddo loppo ri India sibawa Pakistang.
57	crime	"Naseng Ansa, ""nakkétaurengngi polisié makkeda iyaro duaé serangan tingkat atas mancajiwi matu' passabareng namalleppona musu'é nasaba' pada maélo-i kuasa."
1264	politics	Soro'ni Huhne na ri sellei toni ri kabinet okko Ed Davey MP. Norman Domba MP kirakirana iye matu' na alai jamajamanna menteri bisnis Davey napalo'bangngi.
460	entertainment	Maègangeng televisi rièbbui nasaba' maèlo' ri passennang-senangngi masyarakat umum è.
1911	education	Iyyanaro kaminang maèga tauwè pojiwi ri tau purani massikola, Iyyaro weddingngenna malèngngi Wettunna si taung marimonrinna sikolang, na de'na iragukang aggurungnna.
1631	religion	Yemanengna masyaraka' Vatikan iyanaritu Katolik Roma.
1997	religion	Mannessani engka parumama teologis Kristeng untu' pangaderenge iyyae, naikia naulle iyyae iyanaritu pangadereng wettu semi nennia kesuburan pra-kristeng.
142	sports	Keputusang'e fole NBA naccoéri ujiang pacculé jazz Utah nakenna virus Covid-19.
197	health	Madising ni nasedding Presideng nge, tapi' ri isolasi jolo okko bolana sapang ngasso.
