index_id	category	text
431	geography	Turkey ၼႆႉ လွမ်ႉႁွပ်ႈဝႆႉတၢင်းၼမ်ႉပၢင်ႇလၢႆႇ သၢမ်ပႃႈသၢမ်ၽၢႆႇ။ ပၢင်ႇလၢႆႇ Aegean ၽၢႆႇတင်းတူၵ်း ၊ ပၢင်ႇလၢႆႇ Black သမ်ႉ ၽၢႆႇတင်းႁွင်ႇ လႄႈ ပၢင်ႇလၢႆႇ Mediterranean သမ်ႉ မီးတၢင်းပွတ်းၸၢၼ်းဝႆႉယဝ်ႉ။
403	science/technology	မိူဝ်ႈတိုၵ်ႉတႄႇပဵၼ်သိုၵ်းၼၼ်ႉ ႁိူဝ်းလမ်ၼမ်ႉၵမ်ႈပႃႈၼမ် ၵႂႃႇၼိူဝ်ပၢင်ႇလၢႆယဝ်ႉ၊ ၵူၺ်းၵႃႈ ၵွပ်ႈၶိူင်ႈၸ်ႂႉရေႇတႃႇ(radar) တႄႇၶိုၼ်ႈယ်ႂႇမႃးသေ ႁိူဝ်းလမ်ၼမ်ႉၶဝ်မီးတီႈလ်ႂၼႆ ႁႃႈလႆႈမႅၼ်ႈဢဝ်လီလီလႄႈ တႃႇဝႄႈဢၼ်လႆႈႁၼ်ၶဝ်ၼၼ်ႉသေ ၸင်ႇတဵၵ်းႁ်ႂႈၵႂႃႇတ်ႂႈၼမ်ႉယဝ်ႉ။
1592	science/technology	မိူဝ်ႈတၢင်းႁူႉတၢင်းႁၼ်ၶွင်မိူင်းၵရိၵ်ႊ (knowledge of Greek) ယူပ်ႈယွမ်းလူင်းၼၼ်ႉ၊ မိူင်းဝၼ်းတူၵ်းၶဝ်ၵေႃႈလႆႈထူပ်းႁၼ်ဝႃႈမိူင်းၸဝ်ႈၵဝ်ႇၼႆႉ ၺႃးႁႄႉပႅတ်ႈ ငဝ်ႈႁၢၵ်ႈပၢႆးဝူၼ်ႉလႄႈလွင်ႈဢၼ်ၵပ်းၵၢႆႇလူၺ်ႈပၢႆးသၢႆႊၶွင်ၵရိၵ်ႊၶဝ်(Greek philosophical and scientific roots)ယူႇယဝ်ႉ။
993	entertainment	ဝႃႈၼၼ်သေတႃႉၵေႃႈ ၼႂ်းၶၢဝ်းၵတ်းၼၼ်ႉ ၶဝ်တေမီးတၢင်းႁၢင်ႈလီလႄႈလွင်ႈၸၼ်ၸႂ်ဢၼ်ဢမ်ႇမိူၼ်ၵၼ် လူၺ်ႈမီးတင်းပၢင်လိုဝ်ႈၼိူဝ်လွႆတင်းၼမ်လႆႈႁပ်ႉ တင်းၼမ်ၶွင်မူၺ်ဢၼ်ႁဵတ်းႁႂ်ႈမႅၼ်ႈတင်းပၢႆးယူႇလီ လႄႈ မီးပၼ်ပႃးထႅင်ႈလွင်ႈႁဵတ်းသၢင်ႈ မိူၼ်ၼင်ႇ လွင်ႈၶီႇသၵီႊ လႄႈ ပႅၼ်ႈသလွတ်ႈမူၺ်ၸိူဝ်းၼႆႉယဝ်ႉ။
755	entertainment	ႁူင်းလိုဝ်ႈသဝ်းၸိူဝ်းၼႆႉ ပဵၼ်တီႈဢၼ် ၵူၼ်းမီးငိုၼ်း လႄႈၵူၼ်းၸိုဝ်ႈလိုဝ်းလင်ၶဝ် ၼႂ်းပၢၼ်ၼၼ်ႉ မႃးသဝ်း လႄႈၵႆႉမႃးၵိၼ်ၶဝ်ႈၶမ်ႈ လႄႈ ဢႅဝ်ႇၵၢင်ၶိုၼ်းၼၼ်ႉယဝ်ႉ။
1936	politics	ၼႂ်းပီႊ1994မႃး လွင်ႈၶွင်ႉၶမ်ဢၼ်ၼႆႉ ၼမ်းပဵၼ်လွင်ႈသၢင်ႈႁႂ်ႈ  ၸိုင်ႈမိူင်းႁူမ်ႈတုမ် ထရၢၼ်ႇၼိတ်ႉတႃရီယႃႊ ဢၼ်မီးတီႈၼႂ်း မူဝ်ႇတူဝ်ႇဝႃႉ ပွတ်းတူၵ်း ယုၵ်ႉထၢၼ်ႈၸဝ်ႈၵဝ်ႇႁင်းၶေႃ ဢမ်ႇမီးလွင်ႈမၵ်းမၼ်ႈသင်၊ လူၺ်ႈတမ်းၵၢၼ်ဢုပ်ႉပိူင်ႇႁင်းၶေႃ၊ ႁဵတ်းငိုၼ်းဢွၵ်ႇႁင်းၵွၺ်း ၸိူဝ်းၼႆႉၸိူဝ်ႉၸၢမ်ႈၽွမ်ႉႁူမ်ႈ ဢမ်ႇလႆႈမၵ်းမၼ်ႈပၼ် တႃႇပဵၼ်မိူင်းႁင်းၶေႃၼႆယူႇယဝ်ႉ။
1205	health	ၽူႈလူင်ႉလႅၼ်ႇၽၢႆႇတၢင်းပဵၼ် ၶွင် UN ဢၼ်မီးၸိုဝ်ႈဝႃႈ Danielle Lantagne ၼၼ်ႉမွၵ်ႇလၢတ်ႈဝႃႈ လွင်ႈလၢမ်းၽႄႈၼၼ်ႉပဵၼ်မႃး ၵွပ်ႈၸိူဝ်းၽူႈထိင်းသိမ်းလွင်ႈငမ်းယဵၼ်ၶဝ်ၼၼ်ႉယဝ်ႉ။
1692	geography	ၼႃႈလိၼ်ၸိူဝ်း သိုပ်ႇၵႂႃႇပွတ်းတၢင်းႁွင်ႇထႅင်ႈၼၼ်ႉ မီးၵူၼ်းယူႇၵၼ် ႁၢင်ႇႁၢႆးႁႅင်းဝႆႉသေ မၢင်တီႈ ပဵၼ်ၼႃႈလိၼ်လိူင်း ဢၼ်ပေႃးတေဢမ်ႇၸၢင်ႈယူႇသဝ်းလႆႈယဝ်ႉ။
280	politics	ၽူႈၶပ်းၶိုင်ၵၢၼ်သၢၼ်ၶတ်းၶဝ်ၼၼ်ႉလၢတ်ႈဝႃႈ ၵူၼ်းမွၵ်ႈ 100,000 ၵေႃႉၼၼ်ႉ ၼႄတူဝ်ဢွၵ်ႇမႃး တီႈဝဵင်းလူင် ၼႂ်းမိူင်းၵျႃႇမၼီႇ မိူၼ်ၼင်ႇ ဝဵင်းပႃႇလိၼ်ႇ ၊ ဝဵင်းၶူဝ်ႇလူဝ်ႇၼေႇ ၊ ဝဵင်းႁမ်းပိူၵ်ႉ လႄႈ ဝဵင်းႁၢၼ်ႇၼူဝ်ႇဝႃႇ ။
247	politics	ဢေးၵျႅၼ်ႉၶဝ်ၼႆႉ မီးပုၼ်ႈၽွၼ်းတႃႇ ပၼ်လွင်ႈတၢင်းၸွႆႈထႅမ်ၼိူဝ် ၸုမ်းလူင်ပွင်ၸိုင်ႈ လႄႈ ၸုမ်းတတ်းသိၼ် ၽၢႆႇတႂ်ႈ မတ်ႉတႃႇ 247 ၶွင် ပိူင်ငဝ်ႈပိုင်းမိူင်းၶွင် Pakistani ၶဝ်ယဝ်ႉ။
