index_id	category	text
431	geography	Tọkị bụ oke osimiri gbara ya gburugburu n'akụkụ atọ: Oke osimiri Aegean n’ọdịdaanyanwụ, Oke osimiri Ojii n’ugwu na Oke osimiri Mediterranean na ndịda.
403	science/technology	Na mbido agha ha nọ na-aga naanị n’elu mmiri mana a ihe nnataozi n'ikuku bidoro rụwa ọrụ nke ọma ụgbọokpurummiri enweghizi ihe ọzọ ọ ga-eme n'abụghị ịgbada n'okpuru mmiri ka a ghara ịhụ ya.
1592	science/technology	Dika amamihe nke ndi Greek biara gbatuwa, ndi odida anyanwu huta onwe ha ka ha na egbubiri site mgbara-ogwu ndi Greek ha nke ihe-omuma na nka.
993	entertainment	Mana, ha nwere mma dị iche n'oge oyi, mgbe sno na-ada n'ọtụtụ ugwu were nyefe efe msks ihe omume dịka skiyin na snobọdịn.
755	entertainment	Ụlọ nkwari akụ ndị a bụ ebe ndi bụ mmadụ n'oge ahụ ga-anọ, ma nwee oriri na nkwari na ndụ abalị.
1936	politics	N'afọ 1994, ọgbaaghara a butere nkepụta Mba Transnistria kenkwupụta-onwe n'ime ebe ọwụwaanyanwụ Moldova, nke nwere ọchịchị na ego nke ya mana onweghi mba ọbụla so n'otu UN nabatara ya.
1205	health	Danielle Lantagne, otu onye ọkachamara UN n’ọrịa ahụ, kwuru na ntiwapụ ahụ bụ ndị na-eme ụdọ nwere ike ịkpata ya.
1692	geography	Ebe ndị buru ibu na ngapụga ugwu bụ ọzara nke obere ndị mmadụ bi ma ụfọdụ fọrọ nke nta ka ọ bụrụ ebe ndị mmadụ ebighị.
280	politics	Ndị nhazi ngagharị iwe ahụ kwuru n’ihe dị ka ndị mmadụ 100,000 bịara n’ụmụ obodo nke Jamanị dị ka Berlin, Cologne, Hamburg, na Hanover.
247	politics	Ndị ọrụ ndị a na-ahụ maka ịnye ụmụ ọrụ gọọmentị na ìkpé ikpe n'okpuru Nkeji edemede narị abụọ na iri anọ na asaa nke Iwu Pakistan.
1439	politics	Ka agha dara, mba Britenị jiri ndị agha elu mmiri gbochie ndị Jamani inweta enyemaka
1239	entertainment	"Dịka edemede nzukọ nta akụkọ ahụ kwuru, ""ọ sị na ọ mara oke mma ma mara ka esi agụ egwu ọfụma""."
743	geography	Agwaetiti Osi nri ndị ahụ enweghị obodo ọ bụla mana ọ bụ agwaetiti dị iche iche iri na ise mejupụtara ya. Ndị isi ha bụ Rarotonga na Aitutaki.
18	politics	Enwere ngagharị mkpesa gburugburu ụwa, ọtụtụ mkpegbu ndị omekome, na ndị isi ọchịchị obodo Iceland na Pakistan gbakwara arụkwaghịm
1344	science/technology	Ayọn Haịdrojin bụ protọn anaarala elektrọn ya (ebe atọm Haịdrojin nwere otu protọn na otu elektrọn).
688	travel	Ọ ga-akara ndị ọbịa nwere obere oge mma ka ha nọrọ ebe ọzọ.
556	science/technology	E nwere ike ịtụle na atọm bụ otu n'ime ihe nkịtị eji ewu ihe niile.
1645	science/technology	Dika ibinggasi ugbo-ala nke di elu.Nkewa dị na etiti na elụ wee wepụta ike ụfọdụ.
907	science/technology	Ha na-enyekarị bandwidth dị elu karịa na saviisi ka mma. Ekpuchiri ha ekpuchi ya mere o siri ike inyota ihe dị ha n'ime.
1071	politics	Mana Prime Minista John Howard ekwuola na ihe a mere bụ naanị ka ichebe ụmụ akụrụngwa nke ụlọ ọgwụ ahụ site n'aka mwedàta siri n'aka gọọmentị Tasmania, n'inye mmezi nke nde AUD$45.
555	sports	Ndị egwuregwu nwere ike nwee mmasị maka otu ngwaahịa, ma ọ bụrụgodi na onweghi uru ọbụla ọ bara.
1203	health	Tupu ndị agha abịarute, Haiti ezutebeghị nsogbu ndị metụtara ọrịa ahụ kemgbe oge ndị 1800.
