index_id	category	text
797	technology	Loptop au tablet wa bulawuronimin maa, falai fal suro memory au disc ben gǝnane (Nduwudunyalubtǝram baro rannǝm fandimin ma).
830	travel	Kulashi laaso dǝ maaracidiye Kalangai-fartǝ ye so dǝn dawu letǝnzǝyelan tamozain kuru shadaramnǝm cidajin rokonǝmyin mbeiro wolzǝ sa maaraciye jiri shimadǝro baminmaa.
150	business	Karafǝka Sir Richard Branson's Virgin Group be madǝbe buro salakǝ ladǝn bai tǝmbal dǝa tayizana kau duwo tai tǝmbal lardǝbe ro walǝjin dǝro.
1806	travel	Lǝmanwa laa dǝ, sandima kumoon so kuru daukuruwuso, nguwusoro motowa karǝngǝro isain kuru kare cidaye ngǝla nowatamen sǝkǝ kǝjiro rumin.
902	disasters	Shi Tornado dǝ kasam la kǝlikǝliyata hangalyin lejin ma, shi dǝwone ksamma batkunzǝye so dǝ samma matsǝ surowa ro kuru kǝla saminnaro habsvyin ma dǝwo.
1225	sports	Del Potro be buro-buron biske kən ndimiyedən musko səwandəna, attəson yayi shiye zaumaro waltə nzundu yiko məradə zəna shiye kawu səwandə 6-6 ro nazəyin dəro.
1342	science	Shi awo kənzabe kabejibedə kalanzə fafaljin futu shi sənadər acidic au (alkaline) zallabe futu sənadirdə dagənan kara.
1959	nature	Kǝmoduwu Plitvice ye dǝ nadǝ zauro karaa, nguwoso ci njiye, kǝska spruceye-a kǝska fir ye-a kuru siffa sidi Alpine ye-a Mediterranean ye-a kǝlzǝna.
341	business	"Kəla lamara kunguna dunyaben, Zapatero sambisoro awo guljində ""lamarra kungunabedə a arzənyi a sam letənza fal, adəbe lamar zau maro faidaa."
352	science	Duno kəladəbedə awo shiga suwudində shima molecules kəla njiyedə kamanzaro duno sadində molecules kasam samiben dagəna dəmaa kozənaro sadin.
448	nature	Saawo son gare kəntawu Octoberbeladn am alama milliyon 1.5 gai zawuru anəmgaa kajim nguwuadəro lezayin, kəmoduwu Marabe yalaa kawuwadəa kolzayin kunduro nankaro.
386	politics	Mai Sejongdə shima mai kəndegube mairi Joseonbe ladən, kuru shiga taidatə kasaktəna.
1438	religion	Kǝntuwo daudi chochi bǝla Rome be dǝ saga duwun samin ro lezǝna, kuru shi nǝm kǝrmai adǝga kungǝna a kǝntagǝye a diye sǝkǝ amma sodǝbe hattaa koro soga sadin waneye sarǝtǝga sandima dǝga tǝgayin ro wallonoga.
394	politics	Sonyayi sandi askərwa njibe mairibedə dunon sandi askərwa Germanbe Njibedəa kozana (“Kriegsmarine”) kuru sandiye sonyayi askərwado nasha Englishbedəa cenəna.
1977	education	Tawadǝro, tǝlam Roman ye fanǝmin ma, nyiro tǝlam Portuguese ye kǝliwo dǝ kǝskejin.
1719	nature	Kruger National Park (KNP) ye dǝ north-east South Africa ye kuru na kalangai Mozambique ye gǝdiya Zimbabwe dǝye yala dǝ sunotin, kuru southern boder dǝ kumodugu karamye.
29	crime	Fato dǝgabe Abu Ghraib be nasha lardǝ Iraq be dǝro konnu kolǝzana woktu hangalza nasha dǝn wakazǝna sǝna.
845	entertainment	Abinzǝyaye, kǝrmaadǝ graffiti tandowu dawarrataso mbeji, graffiti kǝlele so “amarrata” garuso ro. Graffiti paintings dǝ fǝska adǝyemen rumiya nguwusoro artworks so wa samun sai ganalaa tags zauzau dǝn nguro.
165	crime	Amma nasha Mumbai be ladǝn bǝtrǝm tǝmtǝma diye suro mara njiye ladǝn kesha kǝntage November be kagǝnzǝ 26 saa 2008 be ladǝn, kuru woktu shima ladǝn Bomb so, balimiya gade son kuntenro goza yisana, kuru barna kadda sadǝna adǝgai suron na jami ngǝwu-a nasha datǝram matobe Chhatrapati Shivaji Terminus dǝa kuru njim kusotobe Taj Mahal Hotel dǝan kuntenro bǝtrǝm tǝmjaa.
261	business	Nigeriabe kawu ngawoben wormazəna kəla nyiyanzə AfCFTA ro gagəben suro magə dəwo samnonza sadin nin.
531	sports	Bәlaa mewun uskun bikketin suro dәrino noatayelan, bikkewudәye bәlaa nuro salakyedәn badizaiyya kәn mewun uskunmedәn tamozayin.
1599	nature	Shi tare shiro mutation sainmadә awowa gade-gade suwudin lagәtar mutation-dәbero-a, faida shi karewa gene-dәbe-a, kuru shi cell do zamtәnadә germ-line cell wa au gade wa maa.
428	geography	Dərinəmkəlne lardə Turkeybe kilomiter 1,600 na kozəna (1,000 mi) nəmkurunzə kuru km 800 gai (500 mi) nəfaraknzə, naptənzə alisuwiram ro kara.
1206	health	Hamiltonbe tawadə a cida kəla am dondi duwo Howard University Hospital lin rozana də sam so futu ngəla lan kashara ro.
277	politics	Gumna kəre Massachusetts be Mitt Romney shima karno ganama kuris kura lardəbe jamiyya Florida Republican Party be yim Talawu a tədəna dəga zuwu kuru shima kashi 46 karno dəbe səwando.
2	disasters	Mara duwo lamba JAS 39C Gripen madǝbe tajirǝwa sǝdǝna kǝla zawal Mara be ladǝn alama sa 9:30 suwaye yi (0230 UTC) kuru mara dǝn konnu ciyeno, adǝbe sǝkǝ faraskǝram zǝbtǝga citǝga be dǝga nasha lamarra citǝ au zǝbtǝ kasube ro kalakkada.
719	geography	Jamwur Dominica (Spanish: Repùblica Dominicana) ye də lardə Caribe so ye donyi reta gədia Island ye donyi Hispaniola yema zuwunama Haiti ro yaksəwuna dəye
